gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
C10orf68	NA	NA	NA	NA	0	NA	NA
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	NA	NA	NA	NA	0	NA	NA
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	NA	NA	NA	NA	0	NA	NA
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	1	1.00808965869243	4	0.179286066186041	2	0.0128995007105366	0.0581307265027079
FZD8	NA	NA	NA	NA	0	NA	NA
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	1	0.959932700836459	18	0.0962763725926957	21	0.0401632666198471	0.000760844857958917
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	1	1.00737089033374	3	0.155148585115912	1	0.01755159664623	0.0269169271469128
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	1	1.00623916622779	3	0.184981743365702	1	0.0107605742310628	0.0837061017325298
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	1	0.975551794419142	13	0.134531309479767	7	0.0209575077184637	0.0155208345689704
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	NA	NA	NA	NA	0	NA	NA
ZNF487	1	0.99385783385955	7	0.162251690345073	3	0.00286723156980141	0.372914448107808
ZNF239	1	1.00548306222975	14	0.107972197213823	31	0.00293568336379268	0.367260730628205
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	NA	NA	NA	NA	0	NA	NA
CXCL12	1	0.996873727668287	6	0.149267173279801	3	0.000924970751827706	0.612969588401651
TMEM72	NA	NA	NA	NA	0	NA	NA
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	NA	NA	NA	NA	0	NA	NA
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	1	0.983270733506856	10	0.148207056297824	5	0.0133849267053058	0.0535735451732745
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	1	0.990039510566351	10	0.12720042886614	3	0.00696663455671263	0.164428332342061
PTPN20A	1	0.999151588020589	10	0.113786342640143	4	0.00093419881374374	0.611202781238779
SYT15	1	1.00020789491641	7	0.120201469581235	3	0.000198477010348214	0.814772063070603
GPRIN2	1	0.9834461441312	23	0.0716795887133028	24	0.0223013940964581	0.0125167190954177
NPY4R	1	0.997936973940531	23	0.0608612069755559	31	0.0195507461143769	0.0194638969143832
ANXA8L1	1	0.996958326986196	3	0.16650238161121	2	0.000355742793956688	0.7537817624192
FAM25B	1	0.983921659358153	7	0.0988298285379127	10	0.0126735379045167	0.0603900269213408
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	NA	NA	NA	NA	0	NA	NA
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	1	1.00134743424211	6	0.14963403529523	3	0.00076481069998137	0.645554111497684
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	NA	NA	NA	NA	0	NA	NA
AGAP9	1	0.972591559377142	18	0.0901242874009885	21	0.0263355994463749	0.00659737972988268
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	NA	NA	NA	NA	0	NA	NA
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	NA	NA	NA	NA	0	NA	NA
GDF10	NA	NA	NA	NA	0	NA	NA
PTPN20B	1	1.0035110332793	11	0.125487699807061	12	0.00240839123356727	0.414195862812312
FAM25C	1	0.997799899430305	7	0.143141912738722	9	0.00207589413787996	0.448443701041859
FRMPD2	1	0.976944631547676	15	0.115842693783845	15	0.0208217435796804	0.0158627661842002
MAPK8	NA	NA	NA	NA	0	NA	NA
ARHGAP22	NA	NA	NA	NA	0	NA	NA
WDFY4	1	1.00295487278514	5	0.147859981977547	4	0.000500878320896872	0.70974899844845
LRRC18	NA	NA	NA	NA	0	NA	NA
VSTM4	1	0.986277753533361	12	0.126207701321902	11	0.0156646833168793	0.0366718884967867
FAM170B	1	0.994830452833478	15	0.0984311068498499	25	0.0103534294676954	0.0898167306739631
C10orf128	1	1.00304146892663	2	0.203162553021973	1	0.00273069204037402	0.384561002775046
C10orf71	1	0.995500813156364	5	0.202410626715784	2	0.00138537446814722	0.535830522666594
DRGX	NA	NA	NA	NA	0	NA	NA
ERCC6	NA	NA	NA	NA	0	NA	NA
CHAT	1	1.00406471082034	6	0.176859706167205	1	0.000940047479905584	0.610088666002309
SLC18A3	NA	NA	NA	NA	0	NA	NA
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	NA	NA	NA	NA	0	NA	NA
PARG	NA	NA	NA	NA	0	NA	NA
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	1	1.00598049001066	10	0.136478912007024	9	0.000389272725674756	0.742829790844736
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	NA	NA	NA	NA	0	NA	NA
MSMB	NA	NA	NA	NA	0	NA	NA
NCOA4	1	1.00276269798035	5	0.151931457409833	2	0.00137582792770305	0.5372400402083
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	1	0.994811255513395	9	0.154116147254162	4	0.00257936678164073	0.398080201610929
FAM21A	1	1.00791959365381	6	0.162158016977353	6	0.0032000687780575	0.346498362054415
ASAH2	NA	NA	NA	NA	0	NA	NA
SGMS1	NA	NA	NA	NA	0	NA	NA
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	1	1.00036867648206	9	0.129436228491079	8	0.00411106195671468	0.285852276178984
ASAH2B	NA	NA	NA	NA	0	NA	NA
A1CF	1	1.00172024241829	4	0.158502527040203	1	0.00209910432950162	0.445915336308481
PRKG1	NA	NA	NA	NA	0	NA	NA
CSTF2T	1	0.998115334361519	9	0.163556079470286	7	0.00149501575040448	0.520106593394164
DKK1	1	0.979452013518822	14	0.125765229191282	17	0.0181317211286837	0.0244919943071955
MBL2	1	0.995935775594386	14	0.116871003284062	17	0.00768489844899869	0.144150175309357
PCDH15	1	1.008493833248	7	0.162172232548021	10	1.97345043252052e-05	0.941114493239471
MTRNR2L5	NA	NA	NA	NA	0	NA	NA
ZWINT	1	1.00225392655245	15	0.113446780866712	13	0.00259286952044121	0.396846457954667
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	1	0.996225082534886	9	0.128364787051836	11	0.00426956230086847	0.276733097249699
UBE2D1	NA	NA	NA	NA	0	NA	NA
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	NA	NA	NA	NA	0	NA	NA
FAM13C	1	0.974012844528512	11	0.149674597063043	5	0.0249199272121185	0.00825313805424108
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	1	0.994802125363446	5	0.189927515648327	1	0.00165657982498579	0.498360973420576
C10orf40	NA	NA	NA	NA	0	NA	NA
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	1	0.982389218674892	27	0.0589995998249837	56	0.0388336116261026	0.00093521584686848
RHOBTB1	NA	NA	NA	NA	0	NA	NA
TMEM26	1	1.00250632858586	18	0.0851823422849953	40	0.0189972985124503	0.0212849133454579
C10orf107	1	0.970548751536115	13	0.158175763336067	2	0.02747991910709	0.00550804484611692
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	NA	NA	NA	NA	0	NA	NA
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	NA	NA	NA	NA	0	NA	NA
JMJD1C	NA	NA	NA	NA	0	NA	NA
REEP3	NA	NA	NA	NA	0	NA	NA
CTNNA3	NA	NA	NA	NA	0	NA	NA
LRRTM3	NA	NA	NA	NA	0	NA	NA
DNAJC12	1	0.998802273112609	7	0.15017166738918	4	0.000624950104678788	0.677588585939705
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	1	1.0048463043102	6	0.151951342030113	3	0.000431447037410772	0.72977203429301
MYPN	NA	NA	NA	NA	0	NA	NA
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	NA	NA	NA	NA	0	NA	NA
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	1	1.00954603178915	4	0.156970415798909	5	0.00872953864744933	0.119464947286772
DNA2	NA	NA	NA	NA	0	NA	NA
SLC25A16	NA	NA	NA	NA	0	NA	NA
TET1	NA	NA	NA	NA	0	NA	NA
CCAR1	1	1.00885867176058	3	0.208546552603742	1	0.0143962575175465	0.0452442676208342
STOX1	NA	NA	NA	NA	0	NA	NA
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	NA	NA	NA	NA	0	NA	NA
KIAA1279	1	0.962556408121884	13	0.115624780163899	20	0.0343065140651842	0.00189109600035259
SRGN	1	0.994982927750766	8	0.149072679264689	4	0.0027877606627816	0.37963181589823
VPS26A	NA	NA	NA	NA	0	NA	NA
SUPV3L1	1	0.994212105798682	12	0.124554187038629	15	0.00644246140261569	0.181278907824003
HKDC1	NA	NA	NA	NA	0	NA	NA
HK1	1	0.997256379664052	8	0.155467954574659	8	0.00209596395731244	0.446256134913124
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	NA	NA	NA	NA	0	NA	NA
NEUROG3	1	1.0075442604459	11	0.124068156187855	18	0.00335573216883503	0.33501309768803
C10orf35	1	0.99745097350042	2	0.203871857673695	1	0.000106992782783642	0.863434932810637
COL13A1	1	0.985476856726547	12	0.133912075159389	21	0.0132511285476049	0.0547907488338392
H2AFY2	NA	NA	NA	NA	0	NA	NA
AIFM2	1	1.00709034819286	9	0.16231458496093	6	0.000135012319462707	0.846787648817584
TYSND1	NA	NA	NA	NA	0	NA	NA
SAR1A	NA	NA	NA	NA	0	NA	NA
PPA1	1	1.00153207247118	9	0.143703451986677	11	0.000706839225613345	0.658369316583541
NPFFR1	1	0.996590111274913	7	0.176385822891856	8	0.00191380162373014	0.46674387554455
LRRC20	1	0.982211523541463	14	0.141634408283042	12	0.0170729727208131	0.0291038557019389
EIF4EBP2	1	0.976353709264234	15	0.113869324428036	29	0.0262319236137654	0.00670628618329366
NODAL	NA	NA	NA	NA	0	NA	NA
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	1	0.989965342324845	11	0.128281443758971	24	0.0109369456834905	0.0811991899729405
ADAMTS14	NA	NA	NA	NA	0	NA	NA
TBATA	NA	NA	NA	NA	0	NA	NA
SGPL1	1	0.985704019797385	8	0.145869376525839	7	0.0107733717504622	0.0835214320432978
PCBD1	NA	NA	NA	NA	0	NA	NA
UNC5B	1	0.992019454948885	7	0.175110639016187	2	0.00441855108575189	0.268491192158736
SLC29A3	1	0.992937110602844	15	0.125722425124282	24	0.0133511575100029	0.0538780418429462
CDH23	1	0.993427814273845	10	0.135856112102122	12	0.00597189937671907	0.198119261413981
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	NA	NA	NA	NA	0	NA	NA
PSAP	NA	NA	NA	NA	0	NA	NA
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	1	0.987940181859627	12	0.125940538597826	10	0.00959710681227865	0.102486078018089
DDIT4	1	1.00045798340293	6	0.171299864787594	1	0.000448431870018107	0.724715327350605
DNAJB12	1	1.01219224259084	4	0.160050908835937	2	0.0153749894140345	0.038467696667855
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	NA	NA	NA	NA	0	NA	NA
OIT3	NA	NA	NA	NA	0	NA	NA
PLA2G12B	1	0.998516367682924	5	0.166154168269455	1	2.48790878454685e-06	0.9790754709967
P4HA1	1	0.983784933815443	11	0.155564441678793	4	0.012818867548377	0.0589265130179151
NUDT13	1	1.00436756313301	6	0.137404648689827	3	0.00164603188081889	0.499732874393342
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	NA	NA	NA	NA	0	NA	NA
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	NA	NA	NA	NA	0	NA	NA
USP54	1	0.992795940029201	24	0.0933434135216308	12	0.00975480194866056	0.0996926973844741
MYOZ1	1	1.00791847101453	15	0.109797895325706	7	0.000872637633589093	0.623203930615618
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	NA	NA	NA	NA	0	NA	NA
SEC24C	1	1.00946646533016	6	0.160418714319288	1	0.00836727225071535	0.127450134973765
FUT11	1	0.984725662549209	18	0.0986676324847371	13	0.0148144021519406	0.0422080348313268
CHCHD1	1	1.00232358974345	9	0.141625380838699	6	0.00012345061886134	0.85341727860989
ZSWIM8	1	1.00375525654262	5	0.164178537278925	2	0.00297522960681907	0.364048495185214
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	1	0.994970341566352	14	0.138133327241168	3	0.00478278694193629	0.24958658052536
PLAU	NA	NA	NA	NA	0	NA	NA
C10orf55	1	0.979079977221168	23	0.0746539499621059	21	0.0215039885751924	0.014219033671663
VCL	1	0.993855470356362	8	0.13236215420786	6	0.00334501022947045	0.335787702464725
AP3M1	NA	NA	NA	NA	0	NA	NA
ADK	1	1.00320988507117	9	0.1309972122957	12	0.000431514543013175	0.729751717955187
KAT6B	NA	NA	NA	NA	0	NA	NA
DUPD1	1	0.999044350272521	7	0.137937527843912	7	0.000490892088468963	0.712527788586174
DUSP13	NA	NA	NA	NA	0	NA	NA
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	1	1.00100881330332	5	0.162572131406931	2	0.000699315749925508	0.660078061771285
COMTD1	NA	NA	NA	NA	0	NA	NA
ZNF503	1	0.991838609435026	12	0.118590522651505	7	0.00651826780777803	0.178723661651872
C10orf11	NA	NA	NA	NA	0	NA	NA
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	1	1.01526857003813	4	0.198279162684748	5	0.0256795528387265	0.00731805531003697
AL391421.1	1	0.994115276524202	6	0.18950318179347	2	0.0023642381831327	0.418512961148857
POLR3A	1	0.982366659916798	17	0.114163380997216	21	0.0176633781244096	0.026431102651887
RPS24	1	0.991427873910095	9	0.136194624551103	9	0.00771028571137482	0.143486809305993
ZMIZ1	NA	NA	NA	NA	0	NA	NA
PPIF	1	0.985284307050864	12	0.118005566856307	19	0.013319823554904	0.0541622107116778
ZCCHC24	1	1.00102616454082	8	0.15389157944011	4	6.28178508961444e-05	0.895147078009937
AL133481.1	1	1.00483241817452	3	0.177380933742467	2	0.011600486381695	0.0724644576850616
EIF5AL1	1	1.00214270454456	2	0.175805340469846	1	0.0100206446176657	0.0951689531888077
SFTPA2	1	0.97701833066862	11	0.163109611828527	3	0.0211520885554086	0.0150438775966114
SFTPA1	1	0.996332873602744	30	0.057592620992464	74	0.0434901771325152	0.000454304926397012
NUTM2B	NA	NA	NA	NA	0	NA	NA
NUTM2E	1	1.0021207384353	6	0.149917114986013	5	9.05075217776083e-05	0.874301037723608
SFTPD	1	0.996126107127581	7	0.14805969764946	8	0.00280702399947117	0.377988079498422
TMEM254	NA	NA	NA	NA	0	NA	NA
PLAC9	NA	NA	NA	NA	0	NA	NA
ANXA11	NA	NA	NA	NA	0	NA	NA
AL359195.1	1	1.00130754506391	8	0.132315144678161	7	0.000175995693119208	0.825398936746261
MAT1A	NA	NA	NA	NA	0	NA	NA
DYDC1	NA	NA	NA	NA	0	NA	NA
DYDC2	NA	NA	NA	NA	0	NA	NA
FAM213A	NA	NA	NA	NA	0	NA	NA
TSPAN14	1	1.0079763137524	2	0.17962125156114	1	0.0251760765612518	0.00792497409661486
SH2D4B	NA	NA	NA	NA	0	NA	NA
NRG3	NA	NA	NA	NA	0	NA	NA
GHITM	NA	NA	NA	NA	0	NA	NA
C10orf99	1	1.01639235191283	5	0.204626723819183	1	0.0196177890067469	0.0192544510723999
CDHR1	NA	NA	NA	NA	0	NA	NA
LRIT2	NA	NA	NA	NA	0	NA	NA
LRIT1	1	0.99428868605026	10	0.135678359595003	7	0.00491238327477306	0.243256164213859
RGR	NA	NA	NA	NA	0	NA	NA
CCSER2	NA	NA	NA	NA	0	NA	NA
GRID1	NA	NA	NA	NA	0	NA	NA
WAPAL	1	1.00029825803975	3	0.167951166752548	1	0.000684075447136867	0.663573344796079
OPN4	NA	NA	NA	NA	0	NA	NA
LDB3	1	0.961362218792751	17	0.0965900813671429	36	0.0366927965683349	0.00130428613385597
BMPR1A	1	1.00833278190483	7	0.13909835942555	6	0.000655583416358005	0.670233962974985
MMRN2	NA	NA	NA	NA	0	NA	NA
SNCG	NA	NA	NA	NA	0	NA	NA
ADIRF	NA	NA	NA	NA	0	NA	NA
FAM25A	1	0.987089780421732	14	0.114874523436514	11	0.0120805398995909	0.0667728825985473
