gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	1	1.01434681397483	5	0.180231547195455	5	0.00519792487301602	0.224991526837401
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1L1	1	1.00396390152038	4	0.170101990077902	1	0.00487691568056983	0.239913468821312
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	1	0.991664940043469	10	0.154497136648258	5	0.00536126209083052	0.217826226822765
SLC39A12	1	1.00522357419815	9	0.127965327201744	6	7.73662614424331e-05	0.882468551648224
CACNB2	1	0.998573887512328	3	0.175750713386091	1	0.000902755875179256	0.613475988717085
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	1	0.997905087224962	9	0.152541251610747	3	0.00144493196511596	0.522737326864412
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	1	0.999817337216259	6	0.160593547221172	4	1.41588633995852e-05	0.94957151568591
CASC10	1	0.995855083764312	8	0.177155764325493	1	0.00176529455260367	0.479879424315281
SKIDA1	1	0.953101913931216	21	0.0957125555627695	26	0.0453775184379617	0.000292281789045422
MLLT10	NA	NA	NA	NA	0	NA	NA
DNAJC1	1	1.00647591996761	4	0.169454728071098	1	0.00262269113912309	0.389057717666279
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	1	1.00574514645044	3	0.175861849431752	1	0.0106080873078544	0.0826093503995691
BMI1	NA	NA	NA	NA	0	NA	NA
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	NA	NA	NA	NA	0	NA	NA
PTF1A	NA	NA	NA	NA	0	NA	NA
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	1	0.987347242480264	18	0.0824999219207085	29	0.0187558401543809	0.0207357350925402
OTUD1	1	0.997073010418884	9	0.122265913671243	17	0.00335377810110589	0.329964647060214
KIAA1217	1	0.981187312722861	18	0.107777986809112	24	0.0203679103180213	0.0159048121366267
AL353583.1	NA	NA	NA	NA	0	NA	NA
ARHGAP21	NA	NA	NA	NA	0	NA	NA
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	1	0.983732694033807	25	0.0649048863075687	63	0.037650392354838	0.000992387471243422
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	NA	NA	NA	NA	0	NA	NA
MYO3A	NA	NA	NA	NA	0	NA	NA
GAD2	1	0.994473433454213	6	0.194456103100052	1	0.002040985805076	0.447424219770368
APBB1IP	1	1.00483583413492	3	0.183713002228798	3	0.00773856147764724	0.138490459456976
PDSS1	1	0.991355379884433	13	0.136067402771457	11	0.0069054446266505	0.161774526259622
ABI1	NA	NA	NA	NA	0	NA	NA
ANKRD26	NA	NA	NA	NA	0	NA	NA
YME1L1	NA	NA	NA	NA	0	NA	NA
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	1	1.00994888669841	2	0.172280878116666	1	0.0182775192684177	0.0224419489160145
PTCHD3	1	1.00096479971842	10	0.14692314664459	12	0.0024001555135204	0.409979470668223
RAB18	NA	NA	NA	NA	0	NA	NA
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	1	0.998065330882914	12	0.127678491634787	17	0.00459279006255106	0.254130174115524
MPP7	NA	NA	NA	NA	0	NA	NA
WAC	1	1.00148965652972	11	0.14780365201157	6	0.00110124480409744	0.576899690440678
BAMBI	NA	NA	NA	NA	0	NA	NA
C10orf126	NA	NA	NA	NA	0	NA	NA
LYZL1	1	0.99782813252008	6	0.161176837746543	6	0.00110173060939397	0.576815619865137
SVIL	NA	NA	NA	NA	0	NA	NA
KIAA1462	NA	NA	NA	NA	0	NA	NA
MTPAP	1	0.995342828154399	9	0.144659469446378	8	0.00341637967961697	0.325484140546781
MAP3K8	NA	NA	NA	NA	0	NA	NA
LYZL2	NA	NA	NA	NA	0	NA	NA
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	1	1.00110128807602	7	0.174759771501017	2	3.25464032621422e-05	0.923609465440439
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	1	1.00350525192578	3	0.191114622729742	4	0.00341145966752729	0.325833354016307
ITGB1	1	0.983213632892383	13	0.151899003500084	5	0.0170651253917975	0.0274461150801386
NRP1	NA	NA	NA	NA	0	NA	NA
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	NA	NA	NA	NA	0	NA	NA
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	1	0.944906397975293	17	0.126322002986105	11	0.0568335240389842	4.78878555560388e-05
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	NA	NA	NA	NA	0	NA	NA
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	NA	NA	NA	NA	0	NA	NA
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	1	1.00565041641533	2	0.181623014020176	1	0.0230787355017457	0.0102197370208256
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	1	0.97094130111776	20	0.0717678416636218	11	0.0264455995431802	0.00592988561382776
ZNF33B	1	1.00172588714854	2	0.174762042387291	1	0.00322338179703475	0.339563665693604
BMS1	1	0.996825902487934	7	0.158556540096427	1	0.000788668053384033	0.636848916544646
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	1	1.00344891008594	6	0.164076475159577	5	0.000102053859503436	0.86516813993698
FXYD4	1	0.997337837088364	21	0.0770001866280418	40	0.0194337452846594	0.0185430358131922
HNRNPF	NA	NA	NA	NA	0	NA	NA
ZNF487	1	0.990530097478907	6	0.17645158638776	3	0.00602504535895581	0.191345452557087
ZNF239	NA	NA	NA	NA	0	NA	NA
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	NA	NA	NA	NA	0	NA	NA
CXCL12	NA	NA	NA	NA	0	NA	NA
TMEM72	1	1.0081874219558	12	0.115848286297434	15	0.000865445219448905	0.620907208765489
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	1	0.962844860202162	19	0.106371688123012	18	0.0352329565094419	0.00145641931528736
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	1	0.978641933852346	21	0.0743838895528594	25	0.0257982206671507	0.00658178152198334
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	1	1.00123268622576	12	0.12074821192048	9	0.00230292815119801	0.419638030326498
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	1	1.00088240797997	5	0.160803347588758	2	0.000115121964920063	0.856882688176654
PTPN20A	1	0.99397233551922	11	0.132311724928819	7	0.00442024988418718	0.263267826952352
SYT15	NA	NA	NA	NA	0	NA	NA
GPRIN2	NA	NA	NA	NA	0	NA	NA
NPY4R	1	0.987128933817274	11	0.099357110223297	7	0.00963357516296753	0.0981907507342724
ANXA8L1	NA	NA	NA	NA	0	NA	NA
FAM25B	1	1.00756042332808	5	0.0950635536335821	6	0.000674754641113959	0.662348899952094
AGAP10	1	1.0034149283171	4	0.133785483364915	1	0.00151732165375363	0.512494954193003
ANTXRL	NA	NA	NA	NA	0	NA	NA
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	1	0.948159825338186	24	0.0686482105669463	33	0.0522093367056632	9.93903241774455e-05
AGAP9	NA	NA	NA	NA	0	NA	NA
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	1	1.01055869680717	8	0.134730962666917	4	0.00308861158260635	0.349882078213751
RBP3	1	1.00391070760337	13	0.107854904342173	8	0.00309752571333696	0.349186609577209
GDF2	NA	NA	NA	NA	0	NA	NA
GDF10	1	1.00603784032655	8	0.13355371667075	3	0.00114685002923237	0.569111373970607
PTPN20B	1	1.00622440414792	5	0.160875507078437	3	0.00214809818944363	0.435733836621748
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	1	0.992645604789006	13	0.124146224677337	8	0.0079005691401028	0.134413134605609
MAPK8	1	1.00412727869124	10	0.120407631305274	14	0.00169657875770845	0.488562132058892
ARHGAP22	NA	NA	NA	NA	0	NA	NA
WDFY4	1	1.00470607892585	11	0.117853260428303	17	0.0036654249480116	0.308429936732162
LRRC18	NA	NA	NA	NA	0	NA	NA
VSTM4	NA	NA	NA	NA	0	NA	NA
FAM170B	1	1.00544690852361	16	0.0967169129709502	31	0.00875050717675197	0.115089535130225
C10orf128	NA	NA	NA	NA	0	NA	NA
C10orf71	1	1.00302067114812	5	0.164045114514963	5	0.00070544083005924	0.655239797821201
DRGX	1	0.997348894844197	8	0.145196839789525	5	0.00278039623249212	0.375143106067924
ERCC6	NA	NA	NA	NA	0	NA	NA
CHAT	1	0.989104602295806	8	0.148027370284635	4	0.00742257688077023	0.146846716482283
SLC18A3	NA	NA	NA	NA	0	NA	NA
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	1	0.999685125971683	2	0.184087380538716	1	0.00533581040224151	0.218924688033318
PARG	1	1.00023836052302	14	0.113220467198902	17	0.00616515615710289	0.186247778529518
FAM21D	1	1.00063517033884	4	0.166784216137039	2	0.00125979841517368	0.550670120426099
AGAP8	NA	NA	NA	NA	0	NA	NA
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	1	0.999526902144038	6	0.148598466844423	4	3.62398676214268e-05	0.919405329893979
MSMB	NA	NA	NA	NA	0	NA	NA
NCOA4	NA	NA	NA	NA	0	NA	NA
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	NA	NA	NA	NA	0	NA	NA
FAM21A	NA	NA	NA	NA	0	NA	NA
ASAH2	NA	NA	NA	NA	0	NA	NA
SGMS1	NA	NA	NA	NA	0	NA	NA
AC069547.1	1	1.0028461468569	12	0.114649863624495	14	0.00235627485885397	0.414297512744067
AC069547.2	NA	NA	NA	NA	0	NA	NA
ASAH2B	1	1.00460041714629	3	0.180211550605755	1	0.0108045903508173	0.0798026855233196
A1CF	1	1.00531805462885	14	0.115723714108659	14	0.00182972403227009	0.471965102741789
PRKG1	NA	NA	NA	NA	0	NA	NA
CSTF2T	1	0.996878827116459	7	0.170830449892702	3	0.000879086704496893	0.61816744403013
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	NA	NA	NA	NA	0	NA	NA
PCDH15	1	0.995990248083023	7	0.166763667674615	2	0.00122326933911919	0.556508476080475
MTRNR2L5	1	0.973386838178059	12	0.144468761521814	3	0.0241919817240982	0.00853182641328869
ZWINT	NA	NA	NA	NA	0	NA	NA
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	NA	NA	NA	NA	0	NA	NA
UBE2D1	NA	NA	NA	NA	0	NA	NA
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	1	0.992000042209669	9	0.158763229893605	3	0.00494570816150854	0.236617750668932
FAM13C	1	0.967732246880656	29	0.0668255761030874	58	0.0513986564552213	0.000112960018737508
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	1	0.966645655265617	18	0.0948132444323881	32	0.0325688482183162	0.00222508707332074
C10orf40	NA	NA	NA	NA	0	NA	NA
ANK3	1	1.00227763553622	3	0.182767660955785	1	0.0048238818808283	0.242492188975317
CDK1	NA	NA	NA	NA	0	NA	NA
RHOBTB1	1	0.993454492511746	6	0.171185437228809	4	0.0030564052707936	0.352410495369315
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	NA	NA	NA	NA	0	NA	NA
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	1	1.00413808571002	6	0.159248830035423	5	0.000524536304666049	0.700241623646559
ZNF365	1	0.968520053619984	15	0.108707024333574	21	0.0290144217601589	0.00392566236379258
ADO	1	0.996223859970196	10	0.135915686784135	15	0.0042076900438091	0.275091088464248
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	NA	NA	NA	NA	0	NA	NA
JMJD1C	1	1.00057783860226	8	0.146029240254327	8	0.000474008247734545	0.714382104326424
REEP3	NA	NA	NA	NA	0	NA	NA
CTNNA3	1	0.975584634319455	15	0.140312472140864	17	0.0212570884566091	0.0137504654862527
LRRTM3	NA	NA	NA	NA	0	NA	NA
DNAJC12	1	0.99344184941397	12	0.11757386656039	17	0.00801152150354567	0.131697870008282
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	1	0.964023518397911	18	0.0916812959249145	20	0.034086720655298	0.0017474826945208
MYPN	1	1.00254199583674	2	0.18692300243584	2	0.0062322588030591	0.183862156892871
ATOH7	1	0.999807732752609	5	0.174106714385374	1	0.000134387380210448	0.845509325718578
PBLD	1	1.01338640339907	6	0.158003734095418	3	0.00893168220929713	0.11137910801841
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	NA	NA	NA	NA	0	NA	NA
SLC25A16	1	0.990458629267606	8	0.159149838546597	2	0.00650191390527746	0.174623981072116
TET1	NA	NA	NA	NA	0	NA	NA
CCAR1	1	0.989979143501694	10	0.144581764358228	5	0.00707245563010188	0.156773776117761
STOX1	NA	NA	NA	NA	0	NA	NA
DDX50	1	1.0027571022778	4	0.181506570565837	2	0.00219662432921092	0.430590539831846
DDX21	1	1.01020476560516	7	0.171247521127056	4	0.000868636673418368	0.620263839585947
KIAA1279	NA	NA	NA	NA	0	NA	NA
SRGN	NA	NA	NA	NA	0	NA	NA
VPS26A	NA	NA	NA	NA	0	NA	NA
SUPV3L1	NA	NA	NA	NA	0	NA	NA
HKDC1	1	0.959375467225055	18	0.118658563523159	15	0.0373883763041336	0.00103448206033267
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	1	0.995215385760504	7	0.162550756973459	2	0.00176287105960877	0.4801813259271
NEUROG3	NA	NA	NA	NA	0	NA	NA
C10orf35	NA	NA	NA	NA	0	NA	NA
RP11-242G20.1	NA	NA	NA	NA	0	NA	NA
COL13A1	NA	NA	NA	NA	0	NA	NA
H2AFY2	NA	NA	NA	NA	0	NA	NA
AIFM2	NA	NA	NA	NA	0	NA	NA
TYSND1	NA	NA	NA	NA	0	NA	NA
SAR1A	NA	NA	NA	NA	0	NA	NA
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	NA	NA	NA	NA	0	NA	NA
LRRC20	1	1.00071480363537	8	0.158598331882045	8	0.000957642699586198	0.602886605805607
EIF4EBP2	1	0.997933003400611	9	0.129399892442188	14	0.00314877579541102	0.34522422460969
NODAL	1	1.00013921246645	10	0.137201185504977	13	0.00339800762079112	0.32679068266004
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	NA	NA	NA	NA	0	NA	NA
ADAMTS14	1	0.991312699523465	14	0.115274725612274	24	0.0118192668730344	0.066845023487026
TBATA	NA	NA	NA	NA	0	NA	NA
SGPL1	1	0.945990356849503	24	0.104586976349377	37	0.0534126702384917	8.21936352826234e-05
PCBD1	1	0.982439215780074	9	0.145693012794629	10	0.0145722236233676	0.041709400014943
UNC5B	1	0.97327892443517	10	0.180193818521733	3	0.0259283936078725	0.00644510215071265
SLC29A3	1	0.999782592375913	7	0.166314771943994	4	0.000107097272414712	0.861909173543263
CDH23	NA	NA	NA	NA	0	NA	NA
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	1	0.996201255509695	13	0.109731373091627	23	0.00835954707973773	0.123567880424257
PSAP	1	0.999976412963879	3	0.191312311694365	1	0.00190723911826166	0.462718615140183
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	1	0.995178823400225	10	0.139237095530043	8	0.00399061915971134	0.287859019304402
ANAPC16	NA	NA	NA	NA	0	NA	NA
DDIT4	1	0.986745734593787	14	0.134300146026341	6	0.0104905329109681	0.0843389094985971
DNAJB12	1	1.00728110624075	3	0.187724114652074	1	0.0287322537867807	0.00410720479434316
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	NA	NA	NA	NA	0	NA	NA
OIT3	NA	NA	NA	NA	0	NA	NA
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	1	0.980532537309826	18	0.12168791082223	10	0.0162900102378014	0.0312378923942311
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	1	1.00452017834397	7	0.131087780268358	2	0.0013894746786808	0.530831132914903
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	1	0.963489641720956	18	0.106132682285147	6	0.0335924485469176	0.00189043993560724
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	NA	NA	NA	NA	0	NA	NA
SYNPO2L	1	0.99903388932872	16	0.0894932357030494	14	0.00515947831765576	0.226718762577974
AGAP5	1	1.00499302835996	11	0.123351488381294	6	0.000597540704591591	0.681130539851699
SEC24C	NA	NA	NA	NA	0	NA	NA
FUT11	NA	NA	NA	NA	0	NA	NA
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	1	0.970902549929486	18	0.0789600173490218	17	0.028803601912452	0.00406051370354876
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	1	0.999129265024515	11	0.119905527876096	13	0.00190957163719598	0.462444867444149
PLAU	NA	NA	NA	NA	0	NA	NA
C10orf55	NA	NA	NA	NA	0	NA	NA
VCL	NA	NA	NA	NA	0	NA	NA
AP3M1	NA	NA	NA	NA	0	NA	NA
ADK	1	0.99680169221519	12	0.124012884022727	11	0.00586960052880467	0.197191792747848
KAT6B	NA	NA	NA	NA	0	NA	NA
DUPD1	NA	NA	NA	NA	0	NA	NA
DUSP13	1	0.972873653628729	17	0.111797003831663	11	0.0240924845059716	0.00867039134222037
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	NA	NA	NA	NA	0	NA	NA
COMTD1	1	0.964522917984002	25	0.064159560261024	38	0.0393484838719012	0.000758291381624409
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	1	0.997694507523392	7	0.171221367434146	5	0.00161902768658517	0.498678896279862
KCNMA1	1	0.986787181174635	7	0.177983773570367	4	0.0108543944629853	0.0791076925147857
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	1	1.0082448956502	6	0.167139251171401	5	0.00125524608509	0.551391419732235
POLR3A	1	0.999833138587758	10	0.138973823533522	12	0.00283110109946781	0.370817870814566
RPS24	NA	NA	NA	NA	0	NA	NA
ZMIZ1	NA	NA	NA	NA	0	NA	NA
PPIF	1	1.00050052542166	7	0.198973833873867	1	0.000599113058627035	0.680734279191499
ZCCHC24	NA	NA	NA	NA	0	NA	NA
AL133481.1	1	0.99203314450333	8	0.162113995354103	6	0.00448287827926725	0.25990497807094
EIF5AL1	NA	NA	NA	NA	0	NA	NA
SFTPA2	1	1.0042683829166	7	0.167876356347795	5	2.62472478621197e-05	0.931378861793486
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	1	0.992079074774258	7	0.199405018947228	2	0.00497997273902871	0.234996600894213
NUTM2E	1	0.98483853982886	10	0.129713126017136	11	0.0124268952353031	0.0601731678094294
SFTPD	1	1.00431171905414	2	0.163506661015812	2	0.0108950184868465	0.0785456053138132
TMEM254	1	0.998587968694709	4	0.182593029864871	6	0.000109138242535829	0.860612844731229
PLAC9	1	0.988475315141715	11	0.129440235890559	10	0.00958942456034355	0.0989681559310177
ANXA11	NA	NA	NA	NA	0	NA	NA
AL359195.1	1	1.00561130258563	5	0.172672011146297	2	0.0024323391862483	0.406854294415631
MAT1A	NA	NA	NA	NA	0	NA	NA
DYDC1	1	0.998616380108001	9	0.126942490990111	11	0.00189183482704783	0.464532968565944
DYDC2	NA	NA	NA	NA	0	NA	NA
FAM213A	NA	NA	NA	NA	0	NA	NA
TSPAN14	NA	NA	NA	NA	0	NA	NA
SH2D4B	NA	NA	NA	NA	0	NA	NA
NRG3	NA	NA	NA	NA	0	NA	NA
GHITM	NA	NA	NA	NA	0	NA	NA
C10orf99	NA	NA	NA	NA	0	NA	NA
CDHR1	NA	NA	NA	NA	0	NA	NA
LRIT2	NA	NA	NA	NA	0	NA	NA
LRIT1	1	0.988027560642579	7	0.166804925995958	1	0.010139111260568	0.0897457840007495
RGR	NA	NA	NA	NA	0	NA	NA
CCSER2	1	0.981598069354194	8	0.151258212572394	5	0.0165530455467933	0.0298937874009867
GRID1	NA	NA	NA	NA	0	NA	NA
WAPAL	1	1.00563985682463	4	0.164406195876899	2	0.00398476597549203	0.288213540408687
OPN4	1	1.01118962006839	9	0.13546960214063	9	0.000113763506262203	0.857720584698079
LDB3	1	1.00461017534313	4	0.185417700878763	1	0.004313832400711	0.26910636902398
BMPR1A	NA	NA	NA	NA	0	NA	NA
MMRN2	1	1.00591065548437	4	0.158107427102776	2	0.00909976374961668	0.108053717336451
SNCG	NA	NA	NA	NA	0	NA	NA
ADIRF	1	0.994317148076435	13	0.114291986464242	18	0.00771208808976668	0.139169748208657
FAM25A	NA	NA	NA	NA	0	NA	NA
GLUD1	NA	NA	NA	NA	0	NA	NA
