gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
GAD2	0.05	0.97151379643697	13	3.1988233454289	31	0.0258816030714589	0.0265974922447124
APBB1IP	NA	NA	NA	NA	0	NA	NA
PDSS1	NA	NA	NA	NA	0	NA	NA
ABI1	NA	NA	NA	NA	0	NA	NA
ANKRD26	0.05	1.00498563775954	2	4.47059521086689	2	0.0404538393350828	0.00539246097782063
YME1L1	0.05	0.995595922902074	15	2.49350703868626	50	0.00489344227552346	0.33753354033262
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	0.05	1.00465650142892	15	2.74823028716021	57	0.000705104717371295	0.716106102860021
PTCHD3	NA	NA	NA	NA	0	NA	NA
RAB18	NA	NA	NA	NA	0	NA	NA
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	NA	NA	NA	NA	0	NA	NA
MPP7	0.05	0.998747258449352	14	2.50248267781676	75	0.00204823485170985	0.535236857530982
WAC	NA	NA	NA	NA	0	NA	NA
BAMBI	0.05	0.995340965961692	10	3.26397073185319	29	0.000787630350916035	0.700705066808665
C10orf126	NA	NA	NA	NA	0	NA	NA
LYZL1	0.05	0.97795608656343	18	2.46126364603105	105	0.0183275530736156	0.0625546816320673
SVIL	NA	NA	NA	NA	0	NA	NA
KIAA1462	0.05	0.925091182646077	31	1.31165165930917	243	0.0720496696897531	0.000180781891937098
MTPAP	0.05	0.943313534104143	19	2.36482877284913	98	0.0528631142815676	0.00141695771026133
MAP3K8	0.05	1.00052566312797	4	3.81027091689337	4	0.00918534859771418	0.188382666028934
LYZL2	0.05	1.01275042978999	8	3.75382993803345	7	0.0197302470978692	0.0532379609877296
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	NA	NA	NA	NA	0	NA	NA
ARHGAP12	0.05	1.00455700289514	3	4.63058796437967	1	0.032533452077196	0.0127640410686413
KIF5B	0.05	0.987537981971354	21	1.98183661417728	126	0.0156572362824053	0.0854018960699218
EPC1	0.05	0.972210317011301	23	1.89582189453846	175	0.0303600856389387	0.01620236202763
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	0.05	1.00670267680737	3	4.20401181781803	1	0.0387526455578361	0.00648353028393364
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	0.05	0.979775448756004	14	2.64367655847872	46	0.0153159231528965	0.0889113322001332
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	0.05	1.00812441656466	3	4.37132780903202	2	0.0488545313994916	0.00217971481019921
CREM	0.05	1.00814623787694	4	4.10433681879339	5	0.0441935214371006	0.00360044448257346
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	0.05	0.99658252578791	8	3.35635524265346	19	0.000233516102290234	0.834245662846922
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	0.05	0.948262394281924	21	2.22498966031703	90	0.0472775624443142	0.00258269181989743
MTRNR2L7	0.05	1.00309103008125	2	5.24464371008013	2	0.0298022815621775	0.0172285107199582
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	0.05	1.00439426508212	2	5.10434628939211	1	0.0371905095629376	0.00768142734697822
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	0.05	0.996600962567089	15	2.28092614837411	26	0.00135606963586391	0.613968316202556
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	0.05	0.997408871755668	13	2.82539541130679	62	0.00269893868675848	0.476554700728633
RET	0.05	1.00307167552627	19	2.01681046645839	99	0.00456455007456204	0.354350501887888
CSGALNACT2	0.05	0.997289218616712	7	3.7597455609384	5	0.00206179780369919	0.533887047720749
RASGEF1A	NA	NA	NA	NA	0	NA	NA
FXYD4	0.05	0.998994262646852	10	3.54473886145787	25	1.04773185463484e-05	0.964647062614961
HNRNPF	0.05	1.00786049656829	4	3.52899610376594	23	0.0154986421185297	0.0870137150246222
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	0.05	0.998362157612793	7	3.61635707078834	15	0.000190397223240742	0.850130129520876
ZNF485	0.05	1.01280861565261	2	4.7280470806764	1	0.0733191362208495	0.000157724504612352
ZNF32	0.05	0.988361298801336	16	2.71799867302214	69	0.00944801080508258	0.182157457871642
CXCL12	0.05	1.00035924125317	11	3.28732183796407	37	0.000229281589019263	0.835733967766657
TMEM72	NA	NA	NA	NA	0	NA	NA
RASSF4	0.05	0.997312513415721	20	1.92094873145124	121	0.00846920494193076	0.206649190830402
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	0.05	0.992813458706958	13	2.88155466359754	39	0.0041761812136828	0.375714519417507
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	0.05	0.992627508163007	12	3.01580007417826	23	0.00273420483764349	0.473684632458347
ALOX5	0.05	1.00568953074708	13	2.44031300858487	38	2.68319859912689e-06	0.98210499781447
MARCH8	0.05	1.00629757301415	14	2.51534977983208	31	0.000112670853869215	0.884433375903439
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	NA	NA	NA	NA	0	NA	NA
PTPN20A	0.05	0.984482283141188	21	1.82852806293785	75	0.0150259160027642	0.0920151945242663
SYT15	0.05	1.00759509245921	12	3.15111324021202	6	0.00697546707584741	0.251944372988649
GPRIN2	NA	NA	NA	NA	0	NA	NA
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	0.05	0.989533816518513	18	2.29857501575132	16	0.00575163773232098	0.298350929354613
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	0.05	0.99599685201832	11	2.91840206999204	18	0.000260624630633156	0.82503490163561
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	0.05	1.00035828973967	8	3.09918085795434	11	0.00075008605287908	0.707591627146934
ASAH2C	0.05	0.999984448096523	16	2.18513127220978	27	0.000617682296072464	0.733578013333896
AGAP9	0.05	1.00511157647623	2	4.45542473670489	1	0.0302667192040467	0.0163696661062639
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	NA	NA	NA	NA	0	NA	NA
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	0.05	0.994123259779081	15	2.13305903646816	37	0.00330802780887213	0.430569779396572
GDF10	0.05	1.00563773419779	21	1.93435811614572	57	0.00242811420998494	0.499580760993211
PTPN20B	0.05	0.997131576814564	12	3.56541449055308	1	0.000256759204267697	0.826316555698835
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	0.05	1.00483937223515	42	0.955463915897745	237	0.0406673144148156	0.00526933501313195
MAPK8	0.05	0.960762963520519	21	2.05585712005851	96	0.0342209573636069	0.0106137827926829
ARHGAP22	NA	NA	NA	NA	0	NA	NA
WDFY4	0.05	1.00592719165324	7	3.6189895415409	17	0.00429477332739303	0.369006367014331
LRRC18	NA	NA	NA	NA	0	NA	NA
VSTM4	NA	NA	NA	NA	0	NA	NA
FAM170B	NA	NA	NA	NA	0	NA	NA
C10orf128	0.05	0.975351114528702	23	1.87687544317561	200	0.0276794669772731	0.0217817869568339
C10orf71	NA	NA	NA	NA	0	NA	NA
DRGX	NA	NA	NA	NA	0	NA	NA
ERCC6	0.05	0.984417563979378	21	2.17324391714543	97	0.014390020476768	0.0992379013553245
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	NA	NA	NA	NA	0	NA	NA
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	0.05	0.959512007840277	19	2.40351437431508	71	0.0357532935269001	0.00898101758101742
PARG	0.05	0.965641370138307	9	4.064957217341	15	0.0320257059838182	0.0134941627253588
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	0.05	0.988615402156871	11	3.318567051166	31	0.0063453261338468	0.274615592479036
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	0.05	1.01030258122492	3	4.10145426210842	1	0.0606506448685411	0.000614454025290821
MSMB	0.05	0.990910170142844	9	4.09001201086888	20	0.00390039869369511	0.391990689228751
NCOA4	0.05	1.00112901423157	14	3.14654358913058	21	1.43021747610841e-05	0.958700005757524
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	0.05	1.00180572607962	12	2.43683696964681	40	3.20665309658124e-06	0.980437502950029
FAM21A	0.05	1.00072485962355	9	3.60739902443258	11	0.00166985675141793	0.575624980497169
ASAH2	0.05	0.995004951468414	13	2.37726862719611	34	0.00191568676567761	0.548763381214114
SGMS1	0.05	1.00712863587533	4	4.37883045041287	1	0.0518906240115526	0.00157292821907969
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	0.05	1.0227098961055	3	4.76720242606536	1	0.101594806212852	7.39518361515947e-06
ASAH2B	0.05	0.99506103835798	12	2.96011830041088	27	0.00182684666080456	0.558189686648933
A1CF	0.05	1.00197206306191	9	2.9879933823137	26	0.000328950207849085	0.803846776091525
PRKG1	0.05	0.97109795161393	20	2.21808979002316	162	0.0259503129110878	0.0263946698946015
CSTF2T	0.05	0.975174800812968	13	2.99096609926004	42	0.0200646945670836	0.0512398372216841
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	0.05	1.00358474964581	4	3.92458373045191	11	0.0128484233560326	0.119435704203993
PCDH15	0.05	0.986575594698051	22	2.02196535378591	189	0.0182283681312306	0.0632755078212659
ZWINT	0.05	0.993889272393482	33	1.04641666122377	269	0.0339050867269675	0.0109862084790029
IPMK	0.05	1.00516486229345	3	4.76714645219988	1	0.0373317655882943	0.00756445433949014
CISD1	0.05	1.02021648016994	15	2.93679647179675	37	0.00552026736650563	0.308305128547974
UBE2D1	0.05	0.985055634022954	20	2.14240444780884	105	0.0158647414886049	0.0833411898197298
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	NA	NA	NA	NA	0	NA	NA
FAM13C	0.05	0.962625572759553	17	2.63412009326364	62	0.0331715805301734	0.0119031443952883
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	NA	NA	NA	NA	0	NA	NA
C10orf40	0.05	0.990757020019827	20	2.0589567396029	107	0.011239446050528	0.145449071649877
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	0.05	1.00814850048426	7	4.2382859014907	12	0.00866604007452146	0.20143036315894
RHOBTB1	0.05	1.00790287522468	3	4.24272157582092	2	0.0354992287764844	0.00923296231204275
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	NA	NA	NA	NA	0	NA	NA
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	0.05	0.974985703364205	20	1.9693704088087	133	0.0244808573455238	0.0311020229170509
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	0.05	0.999662876315936	3	4.78527977154707	1	0.0115612340031765	0.139780580024256
NRBF2	0.05	0.995511585956103	9	3.31194565217054	20	0.000699443193505601	0.717199349421503
JMJD1C	0.05	0.973220492338184	21	2.09832746773862	80	0.0219005078475827	0.0415850484865108
REEP3	0.05	0.962840767853999	20	2.69352149523974	68	0.0321260872625787	0.0133465178114747
CTNNA3	0.05	0.980590301601822	36	0.968732729366336	453	0.0577830559800656	0.00083573771651822
LRRTM3	0.05	1.00911663642113	2	5.3643909715088	3	0.0334032836900914	0.0116053815100812
DNAJC12	0.05	1.00057518348242	10	3.1840670954249	18	0.000514472491143721	0.756084644951122
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	NA	NA	NA	NA	0	NA	NA
MYPN	NA	NA	NA	NA	0	NA	NA
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	0.05	1.00559566901238	2	4.85394101259862	1	0.0535326546745192	0.00131868271061441
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	0.05	0.999156009555964	12	3.32246987628282	9	5.27634960624658e-05	0.92076841514504
SLC25A16	0.05	0.987573454142104	21	2.22489231241237	84	0.0125731021200335	0.123495679580796
TET1	0.05	0.989277397316708	20	2.41216142059742	88	0.00993407101608053	0.171250464293584
CCAR1	NA	NA	NA	NA	0	NA	NA
STOX1	0.05	0.98498788796357	14	3.24097426834331	36	0.00984897374931876	0.17310483844191
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	0.05	0.992057676090095	15	2.56266950992096	52	0.00531585615774259	0.317459024032427
KIAA1279	NA	NA	NA	NA	0	NA	NA
SRGN	0.05	1.00304985900733	21	2.06670654627852	126	0.00801374823711717	0.219346902445243
VPS26A	NA	NA	NA	NA	0	NA	NA
SUPV3L1	NA	NA	NA	NA	0	NA	NA
HKDC1	0.05	1.00251845767526	9	3.89691568928349	15	0.00105931447745773	0.655749943014758
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	NA	NA	NA	NA	0	NA	NA
NEUROG3	0.05	0.999111621182921	6	4.35026721188164	2	0.00632287882509979	0.275468868250451
C10orf35	0.05	0.997082891649492	6	4.50341885472135	5	0.000479552600825248	0.76425597955501
COL13A1	0.05	1.00481079887763	6	4.03815095210871	17	0.0125795298561802	0.123399180757793
H2AFY2	0.05	0.999996176612265	5	4.67456513196892	1	0.0114157276041261	0.142312629849091
AIFM2	0.05	0.982481487784662	13	2.94872844056661	79	0.0124111591077584	0.125954563420657
TYSND1	NA	NA	NA	NA	0	NA	NA
SAR1A	0.05	1.0036496332666	9	3.81209903908533	19	0.00205341409105997	0.534720682815284
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	NA	NA	NA	NA	0	NA	NA
LRRC20	0.05	1.00355414224277	5	4.27702235287194	3	0.0206834160105852	0.0477477879299904
EIF4EBP2	0.05	1.00800517322294	7	3.76680335355814	22	5.7166181557973e-05	0.91754026054266
NODAL	0.05	0.997815385947653	8	3.99183581476785	17	8.57391112191738e-05	0.899103096395531
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	NA	NA	NA	NA	0	NA	NA
ADAMTS14	0.05	1.00587124564312	6	3.76935557768504	18	0.00475206395870832	0.344627836235358
TBATA	0.05	0.992845857103285	13	3.21793721631645	47	0.0029681598295856	0.455325942769949
SGPL1	0.05	1.00100557125117	7	4.07740916822125	7	0.00437341455380563	0.364649356613348
PCBD1	NA	NA	NA	NA	0	NA	NA
UNC5B	NA	NA	NA	NA	0	NA	NA
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	NA	NA	NA	NA	0	NA	NA
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	0.05	1.00061635095951	12	2.98166126533506	50	0.000961274760866089	0.671092902504133
PSAP	0.05	1.00661332154689	7	4.4688110540016	7	0.0116554144191415	0.13816846779461
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	NA	NA	NA	NA	0	NA	NA
DDIT4	NA	NA	NA	NA	0	NA	NA
DNAJB12	0.05	0.987888657804043	17	2.80563367246071	32	0.00746463681510619	0.235908754855995
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	0.05	1.01793618047897	19	2.04671978762043	74	0.000532360499154611	0.752016272749192
OIT3	0.05	0.995529676595002	16	2.60830622375647	31	0.001218558672245	0.632549010313858
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	0.05	1.01144186125365	2	3.43337250080803	1	0.0381382353208006	0.00693032393780427
ECD	0.05	1.0034462145283	2	3.89527356736785	1	0.0369973214642297	0.00784437737585335
FAM149B1	0.05	0.96949267321327	26	1.88510364538971	84	0.0270313153585878	0.0234051238728449
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	0.05	1.00098268523484	13	2.75285185811126	28	0.000223404103524839	0.837823678551564
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	0.05	0.985895945344121	20	1.90658817418599	131	0.0117785748601715	0.136091431258409
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.05	0.970688530312753	17	2.39652731626646	27	0.0253928385260059	0.0280874001775376
SEC24C	0.05	0.996603279737539	16	1.87241106607151	62	0.00386859037948992	0.393931970700447
FUT11	0.05	1.01133414739777	2	3.92223323024688	2	0.0507952807367001	0.00176932501406624
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	NA	NA	NA	NA	0	NA	NA
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	NA	NA	NA	NA	0	NA	NA
PLAU	NA	NA	NA	NA	0	NA	NA
VCL	NA	NA	NA	NA	0	NA	NA
AP3M1	0.05	1.00772776879353	4	3.84020526825189	3	0.0222882291389667	0.0398008357425496
ADK	0.05	1.00591508816225	8	3.70264329155635	2	0.0217605969218879	0.0422491687567507
KAT6B	0.05	0.990011904950432	16	2.85662287588023	40	0.00630002936596058	0.276340834103731
DUPD1	0.05	1.01773956591812	17	1.99184368935983	82	0.000176419586765853	0.855673933393958
DUSP13	0.05	0.990011788205897	22	1.8955882742278	128	0.0142534068116753	0.100868275140411
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	0.05	0.999430254197873	20	2.22057425476742	102	0.00618455255036104	0.280800805953422
COMTD1	0.05	1.00286507419565	7	3.28427427808537	2	0.0214293124327762	0.0438661451671112
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	0.05	1.0037091906616	11	3.52911066353388	38	8.2226161185687e-06	0.968678987988697
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	0.05	0.99405304592167	16	2.82982075062124	93	0.00486278957119136	0.339054959864919
POLR3A	0.05	1.0136383531323	5	4.41355945927305	2	0.0536286838571338	0.00130515925779637
RPS24	0.05	1.00353490594712	8	3.4656132487507	12	0.00413178110857182	0.378269806387627
ZMIZ1	0.05	0.999247456368161	7	3.97742385685418	20	4.01547921598145e-05	0.930853561778673
PPIF	0.05	0.988905754188511	16	3.09523921261409	47	0.0061211391095356	0.28328840632514
ZCCHC24	0.05	1.00078671933136	12	3.12850542997851	67	0.000903936626897005	0.680498336040122
AL133481.1	NA	NA	NA	NA	0	NA	NA
EIF5AL1	0.05	1.00771867619658	12	3.34054095948677	24	0.00406473872915905	0.382174626320742
SFTPA2	NA	NA	NA	NA	0	NA	NA
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	0.05	1.01160861516182	2	5.19653233086967	3	0.0507169688257579	0.00178427470125905
NUTM2E	0.05	1.00122949187852	6	4.25908721768062	4	0.00627520979043568	0.277291895002632
SFTPD	NA	NA	NA	NA	0	NA	NA
