gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ACBD5	0.5	1.00106255056377	14	0.28790893411227	23	0.00591508824310208	0.291565692325629
PTCHD3	NA	NA	NA	NA	0	NA	NA
RAB18	NA	NA	NA	NA	0	NA	NA
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	NA	NA	NA	NA	0	NA	NA
MPP7	0.5	1.00392327986082	5	0.380355115691143	5	0.000189792180598666	0.850365652916348
WAC	NA	NA	NA	NA	0	NA	NA
BAMBI	0.5	0.998165173853169	7	0.375277318172167	16	0.000409669815303027	0.781641402224134
C10orf126	NA	NA	NA	NA	0	NA	NA
LYZL1	0.5	0.981908032535623	16	0.270123381307202	34	0.0202980965505406	0.0498921037067246
SVIL	NA	NA	NA	NA	0	NA	NA
KIAA1462	0.5	0.908444485075403	23	0.19029819746877	75	0.0881248877683164	3.19571670990136e-05
MTPAP	0.5	0.93932806562617	13	0.312616446390569	20	0.0587778067937308	0.000751155363081484
MAP3K8	0.5	1.00195109644006	4	0.381027091689337	4	0.00203062682720164	0.536998482520203
LYZL2	0.5	1.00844301307195	7	0.393257137637729	4	0.00219130031390501	0.521299626931182
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	NA	NA	NA	NA	0	NA	NA
ARHGAP12	0.5	1.00066582153139	5	0.42192192920594	6	0.000843238996958413	0.690842706202329
KIF5B	0.5	1.01380580785417	11	0.315564433996785	20	2.12156849425371e-07	0.994967692834735
EPC1	0.5	0.975947441337856	21	0.208066218885067	56	0.0381864257330331	0.00689418121259065
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	0.5	1.00322942899664	3	0.420401181781803	1	0.0107338981202019	0.154882051796748
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	0.5	0.962355686159291	17	0.229933504998088	34	0.0351155673508751	0.00962708576689562
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	0.5	1.00762562173077	2	0.457947187334947	1	0.0308779372264177	0.0153056091107146
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	0.5	0.995629829484369	6	0.368359573536832	5	0.00110073069898154	0.649523451381937
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	0.5	0.934825555481878	17	0.268000792289104	29	0.0603934176418545	0.000631642576912391
MTRNR2L7	0.5	1.00241415582869	2	0.524464371008013	1	0.0134907957315693	0.11052079003094
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	0.5	0.992112942106441	8	0.386125077906468	1	0.00282100852926809	0.466737727162258
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	0.5	0.995806075420557	10	0.287820236009113	4	0.00117792907349478	0.63828454919302
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	0.5	1.00219267351075	8	0.356524464714063	8	0.000532898384324765	0.751895109707545
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	0.5	0.993977860047762	7	0.37597455609384	2	0.00100831723701951	0.663620354571534
RASGEF1A	0.5	1.00317566646779	3	0.443731498021317	1	0.0112634508105222	0.145017463264752
FXYD4	0.5	0.997778308888171	8	0.389034652444527	11	0.000946732977363644	0.6734463668182
HNRNPF	NA	NA	NA	NA	0	NA	NA
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	0.5	1.00119298193144	6	0.378855263507016	8	6.61555130998771e-05	0.911318191088815
ZNF485	0.5	1.01248752735106	2	0.47280470806764	1	0.0503338020751511	0.001859268938504
ZNF32	0.5	0.995563722349232	15	0.28474182259194	34	0.0118368052465305	0.135121509433299
CXCL12	0.5	1.00402575191064	5	0.434564600585568	4	0.00235900532216257	0.505755923194726
TMEM72	NA	NA	NA	NA	0	NA	NA
RASSF4	0.5	0.987136613113861	15	0.242396237879869	24	0.0131704865452501	0.114871451331181
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	0.5	0.985972578291726	9	0.347084279375245	7	0.00911586937353572	0.190070209724585
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	0.5	1.00111125071582	4	0.437540953780802	3	0.0026466953222876	0.480858652188928
ALOX5	0.5	1.01190205494233	12	0.255651034953105	13	2.39211067194656e-07	0.994656462231567
MARCH8	0.5	1.00222551247151	17	0.218772296224382	22	0.00606679593419132	0.285442299444162
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	NA	NA	NA	NA	0	NA	NA
PTPN20A	0.5	0.990722655391289	19	0.20068072917437	23	0.0156848046264622	0.0851249985954998
SYT15	0.5	0.995303087227001	10	0.345834289106152	1	0.00145857796234329	0.600871103467959
GPRIN2	NA	NA	NA	NA	0	NA	NA
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	0.5	0.983801541268847	16	0.252268324218025	7	0.0124090531905564	0.125986892420453
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	0.5	0.997472380545575	6	0.368260573957357	3	1.34283072290615e-08	0.998733946893211
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	0.5	1.00446981482852	16	0.218513127220978	18	0.00339054368490519	0.424868360152656
AGAP9	0.5	1.00456235918108	3	0.425291880619461	1	0.00868153621637965	0.201026091205636
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	NA	NA	NA	NA	0	NA	NA
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	0.5	0.994293688086857	13	0.234102965924761	12	0.00723222268088001	0.243368376816288
GDF10	0.5	0.996484916949273	19	0.21229556444914	17	0.00995481747023896	0.170801817199675
PTPN20B	0.5	0.987896361445119	13	0.340336089931718	1	0.00755468500971535	0.233092796917096
FAM25C	0.5	1.00266463929328	5	0.417814618234366	2	0.00146632411327873	0.599905394006928
FRMPD2	NA	NA	NA	NA	0	NA	NA
MAPK8	0.5	0.943218317431018	20	0.215374830445809	39	0.0518999092081063	0.00157136047201942
ARHGAP22	NA	NA	NA	NA	0	NA	NA
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	NA	NA	NA	NA	0	NA	NA
VSTM4	NA	NA	NA	NA	0	NA	NA
FAM170B	NA	NA	NA	NA	0	NA	NA
C10orf128	0.5	1.00317470978419	18	0.236834819662873	47	0.0158900167250206	0.0830938497656112
C10orf71	NA	NA	NA	NA	0	NA	NA
DRGX	NA	NA	NA	NA	0	NA	NA
ERCC6	0.5	0.972535187423473	19	0.23851325161824	41	0.0286381920622913	0.0195895703603456
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	NA	NA	NA	NA	0	NA	NA
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	0.5	0.936349022515708	18	0.251795952058887	24	0.0587574826363486	0.000752794675824667
PARG	0.5	0.967516994903481	8	0.425851321530247	4	0.044456678211964	0.00349971354788035
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	0.5	0.999406819389689	7	0.399722576171559	14	0.00057346616344757	0.74294377086962
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	0.5	1.00896229566859	3	0.410145426210841	1	0.0254373303516883	0.0279482841582712
MSMB	0.5	0.979640806583039	10	0.390411465270326	8	0.0157096750914858	0.0848760249915273
NCOA4	0.5	0.993066508999125	14	0.314654358913058	11	0.0046008410624142	0.352440060896768
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	0.5	0.999350664880452	13	0.232607896851286	25	0.00541831567449218	0.312827250863279
FAM21A	0.5	0.995219825352243	9	0.360739902443258	3	0.00156688261662856	0.587654561767893
ASAH2	0.5	0.998609687302621	8	0.299977278012432	5	0.000529693918338792	0.752617937603141
SGMS1	0.5	1.00631576976053	4	0.437883045041287	1	0.0153346082569306	0.0887152523376249
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	0.5	1.02256531304176	3	0.476720242606536	1	0.101966240193644	7.10137841084333e-06
ASAH2B	0.5	1.00290701084223	11	0.310106656163141	13	0.0010796488672228	0.652674959849842
A1CF	0.5	1.01113146741352	9	0.29879933823137	18	0.000137153374852024	0.872590659569464
PRKG1	0.5	0.994396545846014	10	0.353182620673944	19	0.00336446628892777	0.426657864278222
CSTF2T	0.5	0.972369873434636	13	0.299096609926005	17	0.0240376246528244	0.0326860356202648
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	NA	NA	NA	NA	0	NA	NA
PCDH15	0.5	0.993796470519942	11	0.337284149285018	15	0.00627832248452108	0.277172395460564
ZWINT	0.5	1.0104429526276	6	0.367416953143391	20	0.00133030385598628	0.617357581316827
IPMK	0.5	0.998433450142185	10	0.344226540940092	7	0.00140208358178974	0.608014625335082
CISD1	0.5	1.00409320453363	15	0.293679647179675	12	0.0030027118541722	0.452710028495513
UBE2D1	0.5	0.991333386993215	11	0.325626426439231	22	0.00855792652367271	0.20427749222734
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	NA	NA	NA	NA	0	NA	NA
FAM13C	0.5	0.96459328098379	16	0.275954570444277	23	0.0304865922049746	0.0159784563481047
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	NA	NA	NA	NA	0	NA	NA
C10orf40	0.5	0.980330911074825	11	0.312943116784308	15	0.0151316318354505	0.0908704424562766
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	0.5	1.00614435149455	5	0.465151354469267	1	0.00570975627429569	0.300121877994631
RHOBTB1	0.5	1.00010213712582	6	0.36901028589552	3	3.54165024209099e-05	0.935051714376369
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	NA	NA	NA	NA	0	NA	NA
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	0.5	0.962127940862473	19	0.206314346334582	63	0.04417970855304	0.00360581170456995
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	0.5	1.00075245129723	3	0.478527977154707	1	0.0028300989390885	0.466019669307104
NRBF2	0.5	0.987997352594323	9	0.331194565217054	5	0.00757004933792916	0.232616370137471
JMJD1C	0.5	0.985474966293307	16	0.264778895809247	22	0.0144707729961917	0.0982876256824406
REEP3	0.5	0.969761398331767	18	0.295613651585462	19	0.0271523454904835	0.0230928242371133
CTNNA3	0.5	1.00547312390777	27	0.147238761178314	106	0.0447032660707507	0.00340790141007222
LRRTM3	0.5	1.00833880348549	2	0.53643909715088	3	0.0132640978743978	0.113580903307068
DNAJC12	0.5	1.00064227369625	2	0.461953617470442	1	0.0041601099971686	0.37663664157448
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	NA	NA	NA	NA	0	NA	NA
MYPN	NA	NA	NA	NA	0	NA	NA
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	0.5	1.00543604983921	2	0.485394101259862	1	0.0229903241677804	0.0367696636790654
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	0.5	0.969415871219762	14	0.302731080958454	10	0.0254761239447929	0.0278275652011898
SLC25A16	0.5	1.00038628657673	16	0.280749567849822	16	0.00866796102904369	0.201380196691085
TET1	0.5	0.984206841966398	10	0.384084312477847	10	0.0110643092567538	0.148641932012663
CCAR1	NA	NA	NA	NA	0	NA	NA
STOX1	0.5	0.981440689346085	9	0.408964568834886	7	0.0134086890126693	0.111618588331654
DDX50	0.5	1.01003247827877	3	0.415191874035342	1	0.0292992028551186	0.0182109302811356
DDX21	0.5	1.00397396447482	4	0.427479038616536	2	0.0053117880365334	0.317644764952614
KIAA1279	NA	NA	NA	NA	0	NA	NA
SRGN	0.5	1.00562738311576	17	0.248935535166847	36	0.012616801574327	0.12284125910669
VPS26A	NA	NA	NA	NA	0	NA	NA
SUPV3L1	0.5	0.987393549348934	22	0.185133122987085	53	0.0300239797443499	0.0168129422474025
HKDC1	0.5	1.00519615370208	6	0.448050607422888	5	0.00113288322783871	0.644786290126643
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	NA	NA	NA	NA	0	NA	NA
NEUROG3	0.5	0.990054120144144	8	0.396380146261693	2	0.00472600787117314	0.345957110824286
C10orf35	0.5	0.999071640798389	5	0.471785253361608	2	8.24292092231596e-05	0.901059662459825
COL13A1	NA	NA	NA	NA	0	NA	NA
H2AFY2	0.5	0.991576341442844	5	0.467456513196892	1	0.00330575791532108	0.430728240329857
AIFM2	0.5	0.975045322906037	12	0.308913436503649	29	0.0199780942129899	0.0517495545243965
TYSND1	0.5	0.992028409868143	20	0.200792435251037	55	0.0215833562252109	0.0431063882929012
SAR1A	0.5	1.00029685887993	7	0.418377398933342	2	2.08703357125975e-06	0.984217416714428
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	NA	NA	NA	NA	0	NA	NA
LRRC20	0.5	0.987375213545483	7	0.389706347501035	4	0.00749166980038539	0.235059113339145
EIF4EBP2	NA	NA	NA	NA	0	NA	NA
NODAL	0.5	0.998606882126412	8	0.399183581476785	7	0.00417329260621478	0.375880026830609
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	NA	NA	NA	NA	0	NA	NA
ADAMTS14	NA	NA	NA	NA	0	NA	NA
TBATA	0.5	0.984538397455907	13	0.321793721631645	23	0.0117990804529998	0.135748997714244
SGPL1	0.5	0.996105846911181	6	0.427155807519759	1	0.000579835329935184	0.741570544487483
PCBD1	0.5	1.00175082824924	2	0.477789821039491	2	0.0133780701537462	0.112031018178188
UNC5B	NA	NA	NA	NA	0	NA	NA
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	NA	NA	NA	NA	0	NA	NA
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	0.5	1.01083954264065	8	0.359142154994856	14	1.30290969599066e-06	0.98752957982778
PSAP	0.5	1.00730366810761	7	0.44688110540016	5	0.00250158893092135	0.49315397422806
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	NA	NA	NA	NA	0	NA	NA
DDIT4	NA	NA	NA	NA	0	NA	NA
DNAJB12	0.5	0.980680663929504	13	0.337939569114818	7	0.0143888525339758	0.0992517181929628
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	0.5	1.01855711515963	7	0.35767009557244	1	0.0112851262640766	0.144628966602051
OIT3	NA	NA	NA	NA	0	NA	NA
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	NA	NA	NA	NA	0	NA	NA
ECD	0.5	1.00370138682048	2	0.389527356736785	1	0.0217822103258202	0.0421458582463744
FAM149B1	0.5	0.982400048285021	18	0.273496261917899	19	0.0154155881014358	0.0878708150007858
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	0.5	1.00590343931595	15	0.25082960862143	11	0.00206354164999515	0.533713943029299
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	0.5	0.99190715176339	6	0.365666502405472	7	0.00290239394515496	0.460371036116295
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.5	0.961201930675342	13	0.288662563676982	11	0.035489662226087	0.0092425878904048
SEC24C	NA	NA	NA	NA	0	NA	NA
FUT11	0.5	1.01024533376584	5	0.341135844004155	2	0.00392555589421972	0.390464992260918
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	NA	NA	NA	NA	0	NA	NA
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	NA	NA	NA	NA	0	NA	NA
PLAU	NA	NA	NA	NA	0	NA	NA
VCL	NA	NA	NA	NA	0	NA	NA
AP3M1	NA	NA	NA	NA	0	NA	NA
ADK	0.5	0.988558042039915	14	0.280091386507854	10	0.00914055183520098	0.189468715334754
KAT6B	0.5	0.996444107501341	11	0.360464923825331	7	0.00532412898838093	0.317081742688957
DUPD1	NA	NA	NA	NA	0	NA	NA
DUSP13	0.5	1.0103381603566	17	0.239196111129359	46	0.00817121489622272	0.214855381749754
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	0.5	0.962664286367876	21	0.211964572779124	51	0.0387613852633059	0.00647738956577719
COMTD1	0.5	1.00008202382042	6	0.344065747020413	2	0.00103268903418288	0.659830154551885
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	0.5	0.999289273385987	10	0.369715192445608	13	0.00328488315110217	0.432189640995013
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	0.5	1.00240604064379	5	0.472042551429116	3	0.00121264609704859	0.633376314941723
POLR3A	0.5	1.01167519082837	5	0.441355945927305	1	0.0124066990504863	0.126023042853268
RPS24	0.5	1.0004855558485	8	0.34656132487507	9	0.000203093493357265	0.845274493583476
ZMIZ1	0.5	0.994054203837213	12	0.315204038606182	18	0.010545579779145	0.158570291502586
PPIF	0.5	0.962755640485156	14	0.339702121474966	8	0.0345873761409364	0.0101977908396359
ZCCHC24	0.5	0.996805905868763	10	0.343353084723973	12	0.00467704556154147	0.348473727375915
AL133481.1	NA	NA	NA	NA	0	NA	NA
EIF5AL1	0.5	0.989350515723827	12	0.334054095948677	19	0.00752357871889833	0.234060952338129
SFTPA2	NA	NA	NA	NA	0	NA	NA
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	0.5	1.01415237930946	2	0.519653233086967	2	0.0182520291193876	0.0631027580070621
NUTM2E	0.5	1.00444292186621	5	0.446188686174733	3	0.00459366278761718	0.352816829021872
SFTPD	NA	NA	NA	NA	0	NA	NA
TMEM254	0.5	1.00295584943683	4	0.474826928104943	1	0.0055248254636372	0.308104932761588
PLAC9	NA	NA	NA	NA	0	NA	NA
ANXA11	0.5	0.997742268525714	17	0.219724401485119	50	0.0142031932916246	0.101474811288506
AL359195.1	0.5	0.997582891292228	7	0.398436659088267	8	0.00113283760762552	0.644792953576111
MAT1A	NA	NA	NA	NA	0	NA	NA
DYDC1	0.5	0.941415075505955	13	0.35414660074673	11	0.0636348626535553	0.000446140928596967
DYDC2	0.5	0.942631614512707	16	0.267978527103371	16	0.0597292836277437	0.000678278005219623
FAM213A	NA	NA	NA	NA	0	NA	NA
TSPAN14	NA	NA	NA	NA	0	NA	NA
SH2D4B	NA	NA	NA	NA	0	NA	NA
NRG3	NA	NA	NA	NA	0	NA	NA
