gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ENKUR	0.05	0.987448130187981	17	2.20800783226485	49	0.00900211668837007	0.113819990217702
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	0.05	0.969791379947088	20	1.92093199711624	114	0.027317212553885	0.00565105309804249
MYO3A	0.05	1.00786455974105	11	2.31184026058249	37	0.00250940183401197	0.404562531036174
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	NA	NA	NA	NA	0	NA	NA
PDSS1	0.05	1.00078651511691	30	1.35394987884937	207	0.0112061625101	0.0775265776475443
ABI1	NA	NA	NA	NA	0	NA	NA
ANKRD26	0.05	0.997771920708233	9	3.14116793582656	12	0.000133624141500891	0.847567686748026
YME1L1	NA	NA	NA	NA	0	NA	NA
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	0.05	0.991767976225269	13	2.22949833748132	48	0.00571817238149127	0.207953553172628
PTCHD3	NA	NA	NA	NA	0	NA	NA
RAB18	0.05	1.00024941366638	10	2.8056633420715	22	7.43394647173986e-05	0.885996038587986
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	NA	NA	NA	NA	0	NA	NA
MPP7	NA	NA	NA	NA	0	NA	NA
WAC	0.05	0.980351481458488	16	2.69138143316201	71	0.0161379950416335	0.0339231861125337
BAMBI	0.05	0.998019417858917	11	3.06672384526491	10	7.18826251623547e-06	0.964440398617654
C10orf126	0.05	0.999024253865392	9	2.91697727323571	22	0.000117045279675969	0.857228986111509
LYZL1	0.05	0.997918245852873	8	3.40314371889706	1	0.000336984452824172	0.760157668202917
SVIL	NA	NA	NA	NA	0	NA	NA
KIAA1462	NA	NA	NA	NA	0	NA	NA
MTPAP	0.05	0.983890066605342	20	1.89154231271247	109	0.0162646708739649	0.0332244841809927
MAP3K8	NA	NA	NA	NA	0	NA	NA
LYZL2	NA	NA	NA	NA	0	NA	NA
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	0.05	1.00402484534287	5	3.05071832284036	7	0.0157516431133348	0.0361500308655359
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	NA	NA	NA	NA	0	NA	NA
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	0.05	1.0143594863477	3	3.37466022753267	5	0.0580886848834077	4.7456883771625e-05
PARD3	0.05	0.970509171024088	22	1.58721406350378	157	0.0269106708981324	0.0060250490384131
CUL2	NA	NA	NA	NA	0	NA	NA
CREM	0.05	0.970381970560362	20	1.7705274866129	99	0.0264922219443888	0.00643624768234314
CCNY	0.05	0.996979331079916	13	2.61847681322832	21	0.000739281794057132	0.651122893684275
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	0.05	1.00281498682025	15	2.25481742454337	42	4.34001229552664e-05	0.912769120023288
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	0.05	0.999389322142129	9	2.59839471432808	19	2.14984923196715e-06	0.980548674790573
MTRNR2L7	NA	NA	NA	NA	0	NA	NA
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	NA	NA	NA	NA	0	NA	NA
ZNF37A	0.05	0.992153087158269	14	2.37899680778923	17	0.00466541391649498	0.255494256900909
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	NA	NA	NA	NA	0	NA	NA
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	NA	NA	NA	NA	0	NA	NA
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	NA	NA	NA	NA	0	NA	NA
ZNF487	0.05	0.989065217404372	16	2.2259810146864	84	0.00858221862331435	0.122643590683247
ZNF239	0.05	0.997411484449494	12	2.61127363376758	22	0.000722238250216242	0.654905449335112
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	0.05	0.990156529197528	9	3.30829612052703	13	0.00731052258880636	0.154343459936634
CXCL12	NA	NA	NA	NA	0	NA	NA
TMEM72	0.05	0.998088692993014	8	2.77483472933818	36	0.000242695041796249	0.795586933515986
RASSF4	0.05	0.993629240420467	8	2.48842577331747	37	0.00295666564791036	0.365551538836096
C10orf10	0.05	0.99420583099871	30	1.13973643602148	183	0.018738354264488	0.0221962360697245
C10orf25	NA	NA	NA	NA	0	NA	NA
ZNF22	0.05	0.993882461841594	14	2.06581098774528	52	0.00411622765372844	0.285549153378239
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	0.05	1.00627788942753	8	2.3567693062184	23	0.00030121734445968	0.772875135462062
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	NA	NA	NA	NA	0	NA	NA
PTPN20A	0.05	1.002410113573	8	2.57853473882648	6	0.00192397751660121	0.465560538226698
SYT15	0.05	0.968073990148417	18	2.26666383675275	19	0.0325565740129078	0.00248480458886316
GPRIN2	NA	NA	NA	NA	0	NA	NA
NPY4R	0.05	0.999349213909475	12	2.05858392292931	17	0.000273144110462034	0.783442290920216
ANXA8L1	NA	NA	NA	NA	0	NA	NA
FAM25B	0.05	1.00518217014077	6	2.12143745254704	8	0.0036080374167555	0.317448810831987
AGAP10	NA	NA	NA	NA	0	NA	NA
ANTXRL	NA	NA	NA	NA	0	NA	NA
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	0.05	1.00003086609071	7	2.62335361310442	5	0.00251469284218836	0.404066983023795
AGAP9	0.05	0.998919043350831	27	1.04005256895026	103	0.0116903448698148	0.0713610084634134
FAM25G	0.05	1.00523777090856	12	2.27437982426612	11	0.00908592049177067	0.112143806923739
ANXA8	0.05	1.00097085229011	8	2.94844383717424	13	0.000627146785422576	0.677054237369922
ZNF488	NA	NA	NA	NA	0	NA	NA
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	NA	NA	NA	NA	0	NA	NA
GDF10	0.05	0.994791675418723	15	1.96882855231541	29	0.00296965618412847	0.364498853387781
PTPN20B	NA	NA	NA	NA	0	NA	NA
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	NA	NA	NA	NA	0	NA	NA
MAPK8	0.05	1.00405606978564	14	2.19599780283681	50	3.9577814869586e-05	0.916684337911405
ARHGAP22	0.05	0.999782197073412	4	3.34346052395095	3	0.00584042616084342	0.20314531956842
WDFY4	0.05	1.00204694645767	3	3.65823603297762	1	0.0186885832234327	0.0223759520047851
LRRC18	0.05	0.975609587251204	16	2.94965054595564	24	0.0221027349010791	0.0129203115662841
VSTM4	0.05	0.98315726522207	18	1.86508811847819	104	0.0141742282668423	0.0469485895035097
FAM170B	NA	NA	NA	NA	0	NA	NA
C10orf128	NA	NA	NA	NA	0	NA	NA
C10orf71	NA	NA	NA	NA	0	NA	NA
DRGX	0.05	1.00206022374683	2	3.75440966157423	3	0.0204728521697998	0.0167773182251053
ERCC6	NA	NA	NA	NA	0	NA	NA
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	NA	NA	NA	NA	0	NA	NA
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	NA	NA	NA	NA	0	NA	NA
PARG	NA	NA	NA	NA	0	NA	NA
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	0.05	1.00371078726688	18	1.72673183146287	115	0.00288496973478497	0.371437822773922
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	0.05	0.998846222643901	14	2.14215740618926	40	0.000589728904100635	0.686310643539391
MSMB	0.05	1.0038534684762	9	2.44262572898412	44	0.000214688157729873	0.8074980460234
NCOA4	NA	NA	NA	NA	0	NA	NA
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	NA	NA	NA	NA	0	NA	NA
FAM21A	NA	NA	NA	NA	0	NA	NA
ASAH2	NA	NA	NA	NA	0	NA	NA
SGMS1	0.05	0.96186195240322	29	1.04665542209561	175	0.0418595347207636	0.000584884061463088
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	NA	NA	NA	NA	0	NA	NA
ASAH2B	NA	NA	NA	NA	0	NA	NA
A1CF	NA	NA	NA	NA	0	NA	NA
PRKG1	0.05	0.990276597347034	16	2.26174236463422	84	0.00729260747557087	0.154851214382007
CSTF2T	NA	NA	NA	NA	0	NA	NA
DKK1	0.05	0.982781003261671	20	1.73574637582308	111	0.0160352591201085	0.0345010458537777
MBL2	NA	NA	NA	NA	0	NA	NA
PCDH15	NA	NA	NA	NA	0	NA	NA
MTRNR2L5	0.05	0.996968635788987	9	2.63764948801778	17	0.000318625853277114	0.7665883444998
ZWINT	NA	NA	NA	NA	0	NA	NA
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	0.05	0.994773801352838	10	2.78346404438226	38	0.00179411987882533	0.481032927963091
UBE2D1	0.05	1.00262390690082	7	2.93077968741002	23	0.00135094081953151	0.540946492505383
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	0.05	0.983461905297889	19	1.81484872326423	147	0.0145916658236389	0.0437978881589846
PHYHIPL	0.05	0.987396265420659	15	2.43380682163309	38	0.00905231334627789	0.112812721279095
FAM13C	0.05	0.985078694748203	14	2.40006062665032	54	0.0114104117234436	0.0748589752846399
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	NA	NA	NA	NA	0	NA	NA
C10orf40	NA	NA	NA	NA	0	NA	NA
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	NA	NA	NA	NA	0	NA	NA
RHOBTB1	NA	NA	NA	NA	0	NA	NA
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	0.05	0.98417175774712	11	2.97381870504814	30	0.0139593236260361	0.0486624109679869
ARID5B	0.05	1.00166392193697	7	3.17945843770559	11	0.00226395274498171	0.428570634119233
RTKN2	0.05	0.995953670091802	10	2.78073854629065	33	0.0012127272078579	0.562424801160009
ZNF365	0.05	0.999109535832108	11	2.15244152997212	62	0.00106004907917991	0.588139260347894
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	0.05	0.99754999195768	12	2.44762313849076	32	0.000852538060320996	0.627235923393828
NRBF2	NA	NA	NA	NA	0	NA	NA
JMJD1C	NA	NA	NA	NA	0	NA	NA
REEP3	0.05	1.01031518797244	19	1.91712756743894	97	0.00363514105335225	0.31563463266013
CTNNA3	NA	NA	NA	NA	0	NA	NA
LRRTM3	0.05	1.00314257168411	14	2.49415697080886	48	6.0314935048008e-05	0.897245430722371
DNAJC12	NA	NA	NA	NA	0	NA	NA
SIRT1	0.05	1.00071335983619	15	1.99947058962719	51	0.00038247238343654	0.745007622602962
HERC4	0.05	0.993161314035464	16	2.01659226425274	53	0.00557348618376956	0.213818280306724
MYPN	0.05	1.00381021047321	2	3.60679956841596	2	0.0255571448318664	0.00746112586306456
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	NA	NA	NA	NA	0	NA	NA
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	0.05	0.99936274572642	2	3.92357691396578	1	0.00387321451821819	0.300263041093087
SLC25A16	NA	NA	NA	NA	0	NA	NA
TET1	0.05	0.994773225049525	17	2.11273322344846	69	0.00412962773526386	0.284764728617189
CCAR1	0.05	0.999460123027843	14	2.04611807568065	90	0.00318526644972384	0.347617941710378
STOX1	NA	NA	NA	NA	0	NA	NA
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	NA	NA	NA	NA	0	NA	NA
KIAA1279	0.05	0.999277448856514	8	3.35204682913002	3	0.000510616650122632	0.707069382787638
SRGN	0.05	1.00443795210404	3	3.77429816116017	5	0.0198185645296134	0.0186409549465408
VPS26A	0.05	1.00220621636786	7	3.61032518057019	5	0.00382661654452356	0.303194341152525
SUPV3L1	0.05	0.998416866723283	5	3.75292567106156	1	0.0032950490067869	0.339428854656466
HKDC1	0.05	1.01804412375832	8	2.9659726030307	6	0.0539030315707432	9.06989188872339e-05
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	0.05	0.987280434580214	16	2.16201718196233	78	0.0102843978435667	0.0908996403133585
NEUROG3	0.05	1.00562331960314	9	2.6262071162366	27	0.00200480567775885	0.456328019906038
C10orf35	NA	NA	NA	NA	0	NA	NA
RP11-242G20.1	0.05	0.997154698340937	8	2.82790189489696	24	0.000237176307016944	0.797873732602537
COL13A1	0.05	0.997227382748056	15	2.71998490302728	44	0.00231102750085806	0.423805004324215
H2AFY2	0.05	0.976361932858991	17	2.39922946169932	68	0.0201454592559586	0.0176846799916134
AIFM2	0.05	1.00245439434682	3	3.79284539109727	1	0.020001784472717	0.0180986181172306
TYSND1	0.05	1.00400883968419	9	2.87766033568227	30	0.0014116566954958	0.531984416534329
SAR1A	0.05	1.00210232463493	6	3.40327078457712	6	0.00471747778539039	0.252852858550923
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	0.05	0.996804454985854	15	2.26029926613822	104	0.00434464701430009	0.27254062912767
LRRC20	NA	NA	NA	NA	0	NA	NA
EIF4EBP2	NA	NA	NA	NA	0	NA	NA
NODAL	NA	NA	NA	NA	0	NA	NA
PALD1	0.05	0.982014490733658	21	1.79105619248797	151	0.0170428808308491	0.0292473499444532
PRF1	0.05	1.00466463551138	9	2.83975846393566	35	0.00191569597453865	0.466523221068774
ADAMTS14	0.05	0.999107474498248	6	3.55003895676465	4	0.00178368015395867	0.482312998648534
TBATA	0.05	0.986046259507924	12	2.76699429929106	41	0.0104244718130731	0.0887167964802694
SGPL1	NA	NA	NA	NA	0	NA	NA
PCBD1	NA	NA	NA	NA	0	NA	NA
UNC5B	0.05	1.00128160159527	9	3.08393181116984	15	0.00114383463587697	0.573747785794044
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	NA	NA	NA	NA	0	NA	NA
C10orf105	0.05	0.967279142149466	22	1.89547445808368	98	0.0295663364404526	0.00396792980314524
C10orf54	NA	NA	NA	NA	0	NA	NA
PSAP	0.05	1.0004537634596	11	2.50706745571887	22	2.14895689216396e-05	0.938556740212602
CHST3	0.05	0.998629662075361	11	2.32655405492254	39	0.000775324887107353	0.643293273496916
SPOCK2	0.05	0.993157752865485	14	2.97312248902552	20	0.00346865623721962	0.32699729699624
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	NA	NA	NA	NA	0	NA	NA
DDIT4	0.05	0.930494408401117	29	1.41434340918672	145	0.0662404302736654	1.34153277395767e-05
DNAJB12	0.05	1.00208876647964	14	2.26637236517975	23	2.91153392570127e-06	0.977364454752144
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	0.05	1.00511510055453	14	1.95881950469308	35	6.11169280076706e-05	0.896568329159791
OIT3	0.05	1.00263709479758	2	3.4907368174686	1	0.0217556230149473	0.0136576944711919
PLA2G12B	0.05	0.983512054807679	19	1.55344372924487	62	0.0143872042294826	0.0453124786193418
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	0.05	1.00678557483089	4	2.95583437337076	10	0.0216402690632457	0.0139121550741592
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	NA	NA	NA	NA	0	NA	NA
DNAJC9	0.05	1.00251054843824	11	2.33804411178666	13	0.000353891373460332	0.754402730609248
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	0.05	0.997647779741809	6	3.08148386316147	3	0.000882883478339683	0.621170726447639
ANXA7	0.05	1.00057863025751	9	2.6522566996204	18	3.51063724102222e-06	0.975145153420979
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	0.05	0.96404056697923	37	0.696818014937442	127	0.0400956035910344	0.000768873139378593
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	0.05	1.01523805826388	3	2.98681063665797	2	0.0685771900741247	9.33278440505844e-06
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.05	0.99796753624125	13	2.08203500754394	20	0.00050878870934135	0.707570128153469
SEC24C	NA	NA	NA	NA	0	NA	NA
FUT11	NA	NA	NA	NA	0	NA	NA
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	0.05	0.985782932679084	16	1.94829135311842	36	0.0108831795480607	0.0819547612250387
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	NA	NA	NA	NA	0	NA	NA
PLAU	NA	NA	NA	NA	0	NA	NA
C10orf55	NA	NA	NA	NA	0	NA	NA
VCL	0.05	1.00509251095292	5	2.68000066076967	5	0.0159230426073217	0.0351439352594971
AP3M1	0.05	1.00015242920967	4	3.13393381023854	4	0.00715745023800842	0.15874330176623
ADK	0.05	1.00403291411631	9	2.53177576862652	22	0.00160246450158462	0.505467894159729
KAT6B	0.05	0.999651209284308	6	3.401533404415	1	0.00447749098594998	0.265315186680849
DUPD1	0.05	1.00399301073306	3	3.46014518650669	1	0.0275807296020929	0.00542128432459463
DUSP13	NA	NA	NA	NA	0	NA	NA
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	0.05	1.00227301864844	5	3.1131370551007	4	0.00757082552239863	0.147173628833358
COMTD1	NA	NA	NA	NA	0	NA	NA
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	NA	NA	NA	NA	0	NA	NA
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	NA	NA	NA	NA	0	NA	NA
POLR3A	0.05	0.994990044925481	12	2.37166552671373	41	0.00301812644147855	0.360607759004483
RPS24	0.05	0.995196681531948	20	1.90202703205915	102	0.00706954279911519	0.161334171111517
ZMIZ1	0.05	0.994222723321539	16	1.91992244657896	106	0.00586652784003287	0.202135718068196
PPIF	NA	NA	NA	NA	0	NA	NA
ZCCHC24	0.05	0.994544300948806	10	2.67390564878316	27	0.0022695234987374	0.42800249018025
AL133481.1	0.05	1.00343806045322	12	2.52845360102009	34	1.76843498778316e-07	0.994420708999827
EIF5AL1	NA	NA	NA	NA	0	NA	NA
SFTPA2	0.05	0.984450607325681	22	1.44443386326405	149	0.0177205216927897	0.0261862535953462
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	NA	NA	NA	NA	0	NA	NA
NUTM2E	NA	NA	NA	NA	0	NA	NA
SFTPD	0.05	0.988161989478258	11	3.10176423439112	10	0.00904259807359099	0.113006907169657
TMEM254	NA	NA	NA	NA	0	NA	NA
PLAC9	NA	NA	NA	NA	0	NA	NA
ANXA11	NA	NA	NA	NA	0	NA	NA
AL359195.1	0.05	1.00494016291981	7	3.09974400529674	7	0.00586902899772965	0.20203928346875
