gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ITIH2	0.05	1.00274795624723	4	3.11147792099463	2	0.0152462999105643	0.0189306690139997
KIN	0.05	0.999422254164562	2	3.73936806973705	1	0.00736804411978653	0.103469946231559
ATP5C1	NA	NA	NA	NA	0	NA	NA
TAF3	0.05	0.987277399688712	13	2.31523718153492	35	0.0100644951147472	0.0568693979059001
GATA3	NA	NA	NA	NA	0	NA	NA
CELF2	0.05	0.995787812248492	8	3.10465869717925	2	0.00185065612214465	0.415124749819567
USP6NL	0.05	0.998497599702024	14	2.06007550405921	71	0.00187336325115607	0.412274723511638
ECHDC3	0.05	0.979755607956619	20	1.62990388798374	126	0.0184113599315316	0.00984896805917029
PROSER2	0.05	1.00118073213363	12	2.83960962844473	7	4.74950564741956e-05	0.896179496922145
UPF2	NA	NA	NA	NA	0	NA	NA
DHTKD1	NA	NA	NA	NA	0	NA	NA
SEC61A2	NA	NA	NA	NA	0	NA	NA
NUDT5	0.05	0.996617430544735	15	2.14286840497127	48	0.00186214340824216	0.413679334647791
CDC123	0.05	0.990036880478545	17	1.72192335646167	104	0.0104542020763995	0.0522555710422978
CAMK1D	NA	NA	NA	NA	0	NA	NA
CCDC3	0.05	0.996040665925588	12	2.51443864775195	29	0.00169502546592094	0.435472790930086
OPTN	0.05	0.99474383102199	9	2.52342275334998	19	0.00256790553402576	0.337008210927023
MCM10	0.05	1.00130587809237	10	2.35956868865863	34	9.82221232416803e-05	0.851147116106527
UCMA	NA	NA	NA	NA	0	NA	NA
PHYH	NA	NA	NA	NA	0	NA	NA
AL138764.1	0.05	0.999421216508935	5	3.11770272685104	4	0.00146651422571461	0.468237671715103
SEPHS1	NA	NA	NA	NA	0	NA	NA
BEND7	NA	NA	NA	NA	0	NA	NA
PRPF18	NA	NA	NA	NA	0	NA	NA
RP11-295P9.3	NA	NA	NA	NA	0	NA	NA
FRMD4A	0.05	1.00550659309109	6	2.88607300543142	17	0.00726221777974503	0.105990449209407
FAM107B	0.05	0.998311790724717	12	2.19828696504433	48	0.00155535910805709	0.45505468622054
CDNF	NA	NA	NA	NA	0	NA	NA
HSPA14	0.05	0.999049776279372	8	2.52955882764636	19	4.05873200139076e-05	0.903986512924952
SUV39H2	NA	NA	NA	NA	0	NA	NA
DCLRE1C	NA	NA	NA	NA	0	NA	NA
MEIG1	NA	NA	NA	NA	0	NA	NA
OLAH	NA	NA	NA	NA	0	NA	NA
ACBD7	NA	NA	NA	NA	0	NA	NA
C10orf111	0.05	0.991300287173181	14	1.92135268539964	53	0.00671178761912785	0.120232372883816
RPP38	0.05	0.98052511102673	21	1.74568592144457	85	0.0168355790292086	0.0136183467465717
NMT2	0.05	0.996647859542373	17	1.61858217264684	119	0.00663313593842352	0.122433956678007
FAM171A1	0.05	1.00120084301386	6	2.73405635783596	5	0.00274284637132745	0.321050364956196
ITGA8	0.05	1.00270611827303	6	3.21265357491338	4	0.00391050893293333	0.235943601154224
FAM188A	0.05	1.00773902769026	7	2.89830964818154	7	0.015676931103536	0.0173095272863481
PTER	0.05	0.998238622618435	13	1.8396665992046	64	0.00227153673788128	0.366565793949431
C1QL3	NA	NA	NA	NA	0	NA	NA
RSU1	0.05	0.988427769116165	15	2.21506780352603	57	0.00900957856005573	0.0716601139568629
CUBN	0.05	0.984862282077122	20	2.19362958668768	59	0.012736512222178	0.0320582740320084
TRDMT1	0.05	0.988365201158486	16	1.90586636024586	75	0.0101069915749418	0.0563460103595746
VIM	NA	NA	NA	NA	0	NA	NA
ST8SIA6	0.05	0.998071134674007	19	2.38917248005538	41	0.00150945045327277	0.461792127423454
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	0.05	0.997959431134928	14	2.07932678372964	41	0.00154789860748733	0.456138990695163
MRC1L1	0.05	1.00007138536807	8	2.61148482169836	12	4.89626382878555e-05	0.894596873515993
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	0.05	1.00657398237363	6	2.90069011010815	11	0.00665391952898983	0.121847897315328
CACNB2	0.05	0.968058295102391	15	2.0984033918961	45	0.0343134365324673	0.000403171625292616
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	NA	NA	NA	NA	0	NA	NA
C10orf112	NA	NA	NA	NA	0	NA	NA
PLXDC2	NA	NA	NA	NA	0	NA	NA
NEBL	0.05	0.994807254418645	20	1.35616771185573	122	0.00893966724966979	0.0727752608662905
C10orf113	NA	NA	NA	NA	0	NA	NA
CASC10	0.05	0.989487680069884	14	2.13174846943062	59	0.00874515593547948	0.0759765930945757
SKIDA1	NA	NA	NA	NA	0	NA	NA
MLLT10	NA	NA	NA	NA	0	NA	NA
DNAJC1	0.05	0.997804697080726	9	2.36930231990137	29	0.000557935929570823	0.654659460985609
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	0.05	0.98396868947462	20	1.76710312067646	36	0.0140332339380052	0.0243917230106115
BMI1	NA	NA	NA	NA	0	NA	NA
SPAG6	0.05	0.969133562030001	26	1.44422999212668	73	0.0282002056045902	0.00136306907959096
PIP4K2A	NA	NA	NA	NA	0	NA	NA
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	0.05	0.98863191852334	23	1.7839975857963	71	0.00980396328734046	0.0601925644211418
PTF1A	0.05	1.00013370277277	9	2.4949118129949	23	5.70619018317544e-08	0.99639125247267
C10orf115	0.05	1.00171356208256	5	2.57740885253531	10	0.00423326551205013	0.217491019250818
C10orf67	0.05	0.998142991143784	7	2.6264473760186	6	1.1632917839475e-07	0.994847402991035
OTUD1	0.05	1.000240676208	7	2.63938020473276	14	0.000337070355218803	0.728103383376374
KIAA1217	0.05	1.00080334892992	13	2.15897460850078	68	0.00117538985386106	0.516127031063387
AL353583.1	0.05	1.00277448958382	3	3.13284699775214	3	0.0170025353872127	0.0131572638534334
ARHGAP21	0.05	1.0084215455068	5	2.88511187549488	8	0.0205520132382643	0.00636239427872476
PRTFDC1	0.05	0.998424245514962	2	2.96781365935378	5	0.00213105905187409	0.381830284637578
ENKUR	NA	NA	NA	NA	0	NA	NA
THNSL1	0.05	1.00366351608095	7	2.84330694679707	7	0.00659685999031406	0.123464347489498
GPR158	0.05	0.996458319886475	14	2.22551649269359	45	0.00247396756451144	0.346015137985824
MYO3A	0.05	0.997632720445713	10	2.28528579921169	38	0.00102812075949676	0.54367477886195
GAD2	0.05	1.00403723462304	6	2.65950370535473	5	0.0101546843870909	0.0557646789232818
APBB1IP	NA	NA	NA	NA	0	NA	NA
PDSS1	0.05	1.00553689864223	9	2.43699759727174	36	0.000656623790853153	0.627491979226721
ABI1	NA	NA	NA	NA	0	NA	NA
ANKRD26	0.05	0.994252539107712	27	1.1777977203363	158	0.0137896769749847	0.0256714366658771
YME1L1	0.05	1.00444810071407	14	2.05899592741207	59	0.000190983780340825	0.793571299201704
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	0.05	0.992781688095802	12	2.45882734186323	22	0.00447765430070073	0.204654082482519
PTCHD3	NA	NA	NA	NA	0	NA	NA
RAB18	NA	NA	NA	NA	0	NA	NA
MKX	0.05	0.984263826936255	16	1.79410526976262	57	0.0130496990651637	0.0300029643375383
ARMC4	0.05	1.0004335662682	5	2.90938607864526	13	0.00110854667834919	0.528313247736955
MPP7	NA	NA	NA	NA	0	NA	NA
WAC	0.05	0.990717361693071	13	2.12690031605253	58	0.00683329773352608	0.116916427093129
BAMBI	NA	NA	NA	NA	0	NA	NA
C10orf126	0.05	1.00112003179784	9	2.62513616001595	26	1.26468537806231e-05	0.946315440096203
LYZL1	0.05	1.00426645149165	14	2.24117967601439	68	0.000260740698837653	0.759789073025867
SVIL	NA	NA	NA	NA	0	NA	NA
KIAA1462	0.05	1.0025273953962	9	2.38114134545955	71	3.64030430321696e-07	0.990885259879653
MTPAP	0.05	0.996306607284589	14	2.19613435608542	34	0.00242175121072703	0.351162503321877
MAP3K8	0.05	1.00075971837342	6	2.96171115573252	3	0.0045931759286402	0.198897781356176
LYZL2	NA	NA	NA	NA	0	NA	NA
ZNF438	0.05	1.00434416315095	8	2.69029093597111	18	0.00272001246934753	0.323075749406297
ZEB1	0.05	1.0020693077123	5	3.34632867747868	4	0.00814041025967866	0.0869321018767508
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	0.05	0.968064697501657	21	1.55864861391428	95	0.0293370688155158	0.00108608116300135
CCDC7	0.05	1.00526691090105	10	2.32817808506762	27	0.000342458151772792	0.726025422454141
C10orf68	NA	NA	NA	NA	0	NA	NA
ITGB1	0.05	1.00857070839801	8	2.56453882267398	20	0.00618156296094256	0.135971101266123
NRP1	0.05	1.00386219733026	7	2.52738490609801	10	0.0065249586630958	0.125535104642225
PARD3	0.05	0.976438778555803	15	2.30973960459532	30	0.023196161046105	0.0037237932807254
CUL2	0.05	1.00187106493388	20	1.613457885045	90	0.00432977875280822	0.21231090750824
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	0.05	1.0004890255213	11	2.23153627166058	47	0.000365087842944113	0.717492421770762
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	NA	NA	NA	NA	0	NA	NA
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	0.05	0.997333264001087	16	1.98682762346422	37	0.00194561598134839	0.403394710036673
MTRNR2L7	NA	NA	NA	NA	0	NA	NA
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	0.05	0.964187034198941	25	1.25341147620466	66	0.0335080657077753	0.000473160814458902
ZNF33A	NA	NA	NA	NA	0	NA	NA
ZNF37A	0.05	0.997670793483569	11	2.06845826231504	17	0.000692484223100454	0.618245058084883
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	NA	NA	NA	NA	0	NA	NA
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	0.05	0.99322137958491	13	2.28581749333668	41	0.00432134062463309	0.212757929078211
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	0.05	0.988124511291548	18	1.81871881372664	68	0.0102893942154799	0.0541566356866269
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	0.05	0.98689223906724	21	1.66093417422792	126	0.0134355806481551	0.0276570644740077
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	0.05	0.999707824778412	6	2.88503528503986	20	3.3761148047761e-05	0.912396442645478
CXCL12	NA	NA	NA	NA	0	NA	NA
TMEM72	0.05	0.997898351065756	8	3.229931159649	11	0.000323241948557209	0.733523325504096
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	0.05	0.994752027031455	11	2.24102542832624	14	0.00251888442957836	0.341668591750931
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	NA	NA	NA	NA	0	NA	NA
MARCH8	0.05	0.993618646388797	15	2.03375987508447	39	0.00413617579774078	0.22285427044466
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
AGAP4	0.05	0.996826440690663	8	2.60875070489838	7	0.0005270506505873	0.663752165837086
PTPN20A	NA	NA	NA	NA	0	NA	NA
SYT15	0.05	0.993055943448731	15	1.77897888223474	26	0.00474967277231223	0.191398880944377
GPRIN2	0.05	1.00191027114942	3	2.92415526220906	1	0.0120537409698712	0.0370626315235645
NPY4R	0.05	0.997226830496328	8	1.79532917853511	16	0.00102510504634544	0.544266635006242
ANXA8L1	NA	NA	NA	NA	0	NA	NA
AGAP10	0.05	0.989192364606318	10	1.67235143541384	16	0.0084028948398969	0.0819816449891926
ANTXRL	0.05	1.00088176616521	10	2.34563755631044	11	0.000338582398794192	0.727518351638151
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	0.05	0.995730685776278	13	1.87489130723296	15	0.0017573409147882	0.42714936163983
ASAH2C	NA	NA	NA	NA	0	NA	NA
AGAP9	0.05	1.0097016474641	7	2.76387153104197	1	0.0350764665269639	0.000346467940355763
FAM25G	0.05	0.979741504195219	26	1.16213353532523	67	0.0193882298673482	0.00806507149473543
ANXA8	NA	NA	NA	NA	0	NA	NA
ZNF488	0.05	0.999331294262024	9	2.18197861191377	8	6.54958024731095e-06	0.961352414382545
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	0.05	0.983993654678635	25	1.11809168303502	86	0.0167942320478532	0.0137350683913984
GDF10	0.05	1.00359865565521	5	3.05902370708385	2	0.014574509411849	0.0217781154380742
PTPN20B	NA	NA	NA	NA	0	NA	NA
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	0.05	0.987969653290952	19	1.56828202361088	105	0.0121555924407702	0.0362672833301901
MAPK8	NA	NA	NA	NA	0	NA	NA
ARHGAP22	0.05	1.00024418274925	7	2.41915070646884	13	0.000291000393878415	0.746683603083616
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	NA	NA	NA	NA	0	NA	NA
VSTM4	NA	NA	NA	NA	0	NA	NA
FAM170B	0.05	1.00364388838484	5	3.06125286224695	11	0.00805134474345959	0.0886842973000586
C10orf128	0.05	0.992778355796573	13	2.44779899663478	13	0.00448155250848957	0.204456679329562
C10orf71	NA	NA	NA	NA	0	NA	NA
DRGX	NA	NA	NA	NA	0	NA	NA
ERCC6	NA	NA	NA	NA	0	NA	NA
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	0.05	1.0017544669678	15	2.01758505758794	65	0.000580733971248846	0.648139497152887
C10orf53	0.05	0.989555510463652	13	2.51521066332567	14	0.00803684981204453	0.0889730459490036
OGDHL	0.05	0.988946896097556	19	1.61006599504595	74	0.00979062704753991	0.0603681095080693
PARG	NA	NA	NA	NA	0	NA	NA
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	0.05	0.991796177322519	19	2.0152958542161	30	0.00584775809893821	0.147050976649603
TIMM23B	0.05	0.97673595245361	25	1.34668526831846	105	0.0219682748378143	0.00477313479511519
AGAP7	NA	NA	NA	NA	0	NA	NA
MSMB	NA	NA	NA	NA	0	NA	NA
NCOA4	0.05	1.00257072424202	4	2.90972503573004	2	0.0136322931475455	0.0265351148193205
TIMM23	0.05	0.998435004136698	8	2.91224920744498	3	0.000208466527152293	0.78455200038155
AGAP6	NA	NA	NA	NA	0	NA	NA
FAM21A	NA	NA	NA	NA	0	NA	NA
ASAH2	NA	NA	NA	NA	0	NA	NA
SGMS1	0.05	1.00105072562314	6	2.87057475124251	2	0.00390606454902082	0.236210534695596
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	NA	NA	NA	NA	0	NA	NA
ASAH2B	NA	NA	NA	NA	0	NA	NA
A1CF	0.05	0.999137511824572	9	2.72038221799959	8	4.49139676513516e-06	0.967991927960285
PRKG1	0.05	0.995640415682565	14	2.11845772988574	85	0.00472589537214132	0.192516720329056
CSTF2T	NA	NA	NA	NA	0	NA	NA
DKK1	0.05	0.994695107889732	15	2.10447387395385	49	0.00329273127914713	0.276869267488116
MBL2	0.05	1.00279698848163	5	2.79186378735855	16	0.00369641832240706	0.249228517125111
PCDH15	NA	NA	NA	NA	0	NA	NA
MTRNR2L5	NA	NA	NA	NA	0	NA	NA
ZWINT	NA	NA	NA	NA	0	NA	NA
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	0.05	0.994073988965556	16	2.01603544641781	126	0.00578439093529071	0.149266737436933
UBE2D1	0.05	0.999326288239397	16	1.72474404742253	63	0.00199204476096782	0.39783473233104
TFAM	NA	NA	NA	NA	0	NA	NA
BICC1	0.05	1.00332496616668	3	3.03327386244727	5	0.0160583357683468	0.0159929047020429
PHYHIPL	0.05	1.00099152597589	2	3.12528261926137	3	0.00992348909666718	0.0586431646495497
FAM13C	NA	NA	NA	NA	0	NA	NA
SLC16A9	NA	NA	NA	NA	0	NA	NA
CCDC6	NA	NA	NA	NA	0	NA	NA
C10orf40	0.05	1.00117351260409	11	2.69861974555885	14	9.42299438229593e-06	0.953651479275489
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	NA	NA	NA	NA	0	NA	NA
RHOBTB1	NA	NA	NA	NA	0	NA	NA
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	NA	NA	NA	NA	0	NA	NA
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	0.05	0.995930985205712	12	2.16997072637792	56	0.00258615965245736	0.335294555108148
ADO	0.05	0.980479185769667	19	1.69951596484906	62	0.0168380542631291	0.0136113915087279
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	0.05	0.986551404414844	18	1.62195054960922	103	0.0128653969345533	0.03119530700215
JMJD1C	0.05	1.00392094691101	8	2.48010846881963	16	0.0024153643949	0.351799216306426
REEP3	0.05	0.986192534490055	19	1.78190801918871	69	0.0113810497511303	0.0427942479000563
CTNNA3	0.05	0.996966915586586	11	2.28272726295184	59	0.0022221741114577	0.371830829356769
LRRTM3	NA	NA	NA	NA	0	NA	NA
DNAJC12	NA	NA	NA	NA	0	NA	NA
SIRT1	0.05	0.992555177826209	15	1.9107183330093	41	0.00530864845925713	0.167160780237329
HERC4	NA	NA	NA	NA	0	NA	NA
MYPN	0.05	1.00171800438179	18	1.53478755870572	57	0.00159099091614665	0.449931224641478
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	NA	NA	NA	NA	0	NA	NA
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	0.05	0.99511622129881	11	2.06817272290168	24	0.0023005521367117	0.363519131670894
SLC25A16	0.05	0.998356189727474	14	1.8478929516404	44	0.00165855325519953	0.440459235615648
TET1	0.05	1.01094879584907	5	2.81860441254209	4	0.0359600007841463	0.000290723900600604
CCAR1	NA	NA	NA	NA	0	NA	NA
STOX1	0.05	0.990895880051343	18	1.85853420764122	71	0.00785775207112782	0.0926258425113492
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	0.05	0.993677332045271	15	2.08533376056456	60	0.00519477107640428	0.171798135112794
KIAA1279	0.05	0.987112465797554	19	1.69802577870918	120	0.0124483405423769	0.0340787142329983
SRGN	NA	NA	NA	NA	0	NA	NA
VPS26A	0.05	1.00111844616793	9	2.62991508579114	13	0.000521376192705599	0.665456985606938
SUPV3L1	NA	NA	NA	NA	0	NA	NA
HKDC1	NA	NA	NA	NA	0	NA	NA
HK1	0.05	0.976463982470841	17	1.90410328203956	77	0.0214447025856995	0.005307450410154
TACR2	0.05	0.987573249441901	17	2.06283684388531	67	0.0102314619343458	0.0548420971514207
TSPAN15	0.05	1.0005984609441	8	2.71585922642462	13	0.000300645026037887	0.742665655798312
NEUROG3	NA	NA	NA	NA	0	NA	NA
C10orf35	NA	NA	NA	NA	0	NA	NA
COL13A1	0.05	1.00038196867238	9	2.6630803074956	23	2.51924494830935e-06	0.976025202032397
H2AFY2	NA	NA	NA	NA	0	NA	NA
AIFM2	0.05	1.00105077852365	3	3.98117777671934	4	0.00539733418093412	0.163648117683571
TYSND1	NA	NA	NA	NA	0	NA	NA
SAR1A	0.05	1.00611028342899	4	2.88961682475827	5	0.0172339311773735	0.0125444852268494
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	0.05	1.00161239777655	4	3.44877164276898	1	0.014049053822085	0.0243109155319319
LRRC20	NA	NA	NA	NA	0	NA	NA
EIF4EBP2	NA	NA	NA	NA	0	NA	NA
NODAL	0.05	0.990960999735576	14	2.01967696922248	79	0.00701652442040213	0.112104888723668
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	NA	NA	NA	NA	0	NA	NA
ADAMTS14	0.05	1.00330283659207	6	3.01916713950578	5	0.00109473390295257	0.530895334018098
TBATA	0.05	1.00278503745187	11	2.40926785178591	36	0.000140038837488652	0.822702620977006
SGPL1	NA	NA	NA	NA	0	NA	NA
PCBD1	0.05	1.0018731416798	6	2.57505089516804	14	0.00396122305257746	0.232923281294088
UNC5B	0.05	0.998414719408353	12	2.38027514765009	25	0.000421414148681889	0.697477832934624
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	0.05	0.998634628528468	11	2.81481078929402	4	6.68929620509523e-07	0.987644572375763
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	0.05	1.00095935454222	3	3.19149547328995	2	0.00885676095731251	0.0741217653737205
PSAP	NA	NA	NA	NA	0	NA	NA
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	0.05	1.00093197053955	12	1.81863503307881	47	0.00048483407976538	0.676707925535661
ANAPC16	0.05	0.994220773764542	13	1.99663536552473	31	0.00343888628374844	0.266443225615867
DDIT4	0.05	1.00648485581761	9	2.42063488054106	31	0.000890489155531808	0.571978717320262
DNAJB12	0.05	0.996081456168009	14	2.2428480189562	42	0.00300146885155762	0.299224742135223
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	0.05	1.00641978219519	14	1.85932912919702	32	2.22118517484544e-05	0.928894438635427
OIT3	NA	NA	NA	NA	0	NA	NA
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	NA	NA	NA	NA	0	NA	NA
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	NA	NA	NA	NA	0	NA	NA
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	0.05	0.998831882457581	14	1.69886362310636	28	0.000877310797304706	0.574838063551293
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	0.05	0.987637044907805	18	1.79687288900087	28	0.0107686164711523	0.048821081053411
PPP3CB	0.05	0.985344211183185	24	1.24304307919159	64	0.0129732319438685	0.0304918227431058
USP54	0.05	1.00057808012537	8	2.60208101639979	5	0.00128820776309108	0.496634516607383
MYOZ1	0.05	0.972485599891018	33	0.910626241529944	89	0.0271297067759008	0.00168873599070224
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.05	0.999418527446528	5	2.48921531237881	5	0.00159414769049714	0.449481659708605
SEC24C	0.05	0.999107636973058	9	2.29815546538359	9	7.50291726910832e-05	0.869723958361626
FUT11	0.05	1.00554016339909	4	2.49466062893119	2	0.0315466379100014	0.000699056241673453
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	NA	NA	NA	NA	0	NA	NA
NDST2	0.05	0.999776080027525	11	2.37973233612316	13	9.79204778365759e-06	0.952753608828724
CAMK2G	0.05	1.00111919495004	7	2.61624989908591	2	0.00352369842748913	0.260616622007899
PLAU	0.05	1.00179225229286	5	2.45021811079568	2	0.00822993570349138	0.0852084150734443
C10orf55	NA	NA	NA	NA	0	NA	NA
VCL	NA	NA	NA	NA	0	NA	NA
AP3M1	0.05	0.98914346038496	22	1.35497864979401	82	0.010351262085599	0.0534345774721114
ADK	0.05	1.00035938897054	6	2.61335945341003	2	0.00501009985204169	0.179635376091378
KAT6B	NA	NA	NA	NA	0	NA	NA
DUPD1	0.05	0.989928905867286	23	1.49102659913007	60	0.00807110399925563	0.0882923079665199
DUSP13	0.05	0.985996358928551	21	1.54800972942519	67	0.0119571342662925	0.0378338367779909
SAMD8	0.05	1.00076914963836	11	1.95674645812241	36	4.12087332837285e-05	0.903257866525142
VDAC2	NA	NA	NA	NA	0	NA	NA
COMTD1	NA	NA	NA	NA	0	NA	NA
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	NA	NA	NA	NA	0	NA	NA
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	0.05	0.998106006214191	9	2.69893954527559	25	0.000436025533865712	0.692540018175679
AL391421.1	NA	NA	NA	NA	0	NA	NA
POLR3A	0.05	0.995300028123195	15	1.94122623918847	79	0.0048436585816239	0.187053538391437
RPS24	NA	NA	NA	NA	0	NA	NA
ZMIZ1	NA	NA	NA	NA	0	NA	NA
PPIF	0.05	0.992707557676117	11	2.21668832365344	34	0.00455028752303625	0.201012426743715
ZCCHC24	0.05	0.991373887849726	13	2.12646111851719	38	0.00592647463067443	0.144349807429383
AL133481.1	NA	NA	NA	NA	0	NA	NA
EIF5AL1	NA	NA	NA	NA	0	NA	NA
SFTPA2	0.05	1.00009374906752	2	3.1195441785544	3	0.0104232754391032	0.0526068756732297
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	0.05	1.00033109601434	13	2.21955554575869	24	0.000272862826963094	0.754443631098464
