gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ZNF438	0.95	0.997188869706436	8	0.164851597640899	10	0.00167976133502349	0.477226980622943
ZEB1	NA	NA	NA	NA	0	NA	NA
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	0.95	0.991099967838413	17	0.0903110028174402	29	0.0139567464397516	0.039866459868846
EPC1	0.95	0.969995047981348	14	0.141469906414786	9	0.0268734301041827	0.0042214907169895
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	NA	NA	NA	NA	0	NA	NA
ITGB1	0.95	1.01108651248199	3	0.192516533712804	3	0.0135222298221528	0.0431078693781695
NRP1	0.95	0.977249623389479	14	0.172322996667754	1	0.0197143999201553	0.0144413266516766
PARD3	0.95	0.992056999769438	10	0.160054728997213	4	0.00476535770856177	0.230882609875104
CUL2	0.95	0.999859750089744	9	0.143528245052018	4	0.000628093361027623	0.663915886265338
CREM	NA	NA	NA	NA	0	NA	NA
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	NA	NA	NA	NA	0	NA	NA
NAMPTL	NA	NA	NA	NA	0	NA	NA
ANKRD30A	0.95	0.997014375823337	6	0.176116265578182	1	0.000472336726838528	0.706329456079133
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	NA	NA	NA	NA	0	NA	NA
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	0.95	0.971002969077564	19	0.110085282882946	3	0.0258267654823774	0.00504576613540066
ZNF33B	NA	NA	NA	NA	0	NA	NA
BMS1	NA	NA	NA	NA	0	NA	NA
RET	NA	NA	NA	NA	0	NA	NA
CSGALNACT2	NA	NA	NA	NA	0	NA	NA
RASGEF1A	0.95	1.0026324209359	9	0.14008133197702	4	1.84643815775022e-05	0.940621323147526
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	0.95	1.00328694376521	10	0.126272671376775	26	0.00215239484084199	0.421010491056271
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	NA	NA	NA	NA	0	NA	NA
ZNF485	NA	NA	NA	NA	0	NA	NA
ZNF32	NA	NA	NA	NA	0	NA	NA
CXCL12	NA	NA	NA	NA	0	NA	NA
TMEM72	0.95	0.965384872970962	15	0.137400347407358	7	0.0322289157155652	0.00170354262885886
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	NA	NA	NA	NA	0	NA	NA
C10orf25	0.95	1.00284825377225	12	0.115427869103163	27	0.00295875746151038	0.345361853798373
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	0.95	0.994094824152494	10	0.149585048092659	9	0.00367803111058934	0.292672234781792
ALOX5	NA	NA	NA	NA	0	NA	NA
MARCH8	0.95	1.00349849683396	5	0.176782644608121	2	0.00193851234206697	0.44510396794275
ZFAND4	0.95	0.994251180206756	10	0.149110922244278	2	0.00281949294701275	0.356989550209031
FAM21C	0.95	0.992200502583093	17	0.0786261631820866	20	0.0108914929302832	0.0696666506887493
FAM25E	0.95	0.999664560651195	4	0.154038404049716	2	5.20893029799861e-05	0.900434084553246
AGAP4	NA	NA	NA	NA	0	NA	NA
PTPN20A	0.95	0.996795602266743	14	0.107300348916555	12	0.00453856255278028	0.242337446824643
SYT15	NA	NA	NA	NA	0	NA	NA
GPRIN2	NA	NA	NA	NA	0	NA	NA
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	0.95	0.983504233517223	9	0.100953255052516	6	0.0136237093487719	0.0423269739611732
FAM25B	0.95	1.01232526620768	6	0.101463503523478	7	6.93620526513718e-06	0.963585573595586
AGAP10	0.95	0.992927207220632	6	0.141310371806503	2	0.00427068085972142	0.256769703999229
ANTXRL	0.95	0.980311146126274	13	0.136873167739211	3	0.0167792097062748	0.024134339475091
ANXA8L2	0.95	0.995552786029736	14	0.101409617514104	18	0.00733072940211576	0.137029504640563
AL603965.1	0.95	1.01522656272453	14	0.0935010451474617	16	0.00112298194550404	0.561191032317944
FAM21B	0.95	1.00187058573299	4	0.162359572261609	2	0.00183898281931434	0.457044034793972
ASAH2C	NA	NA	NA	NA	0	NA	NA
AGAP9	NA	NA	NA	NA	0	NA	NA
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	0.95	1.00208969387236	5	0.156079687537672	1	0.00221530666690181	0.414295812772563
ZNF488	NA	NA	NA	NA	0	NA	NA
RBP3	0.95	0.971246401709033	15	0.104262793005773	14	0.0255941033671942	0.00525012671078434
GDF2	0.95	0.998645843478264	11	0.129778344013208	7	0.00218569626775037	0.417436252674068
GDF10	0.95	1.00218983609177	6	0.187271518364614	2	0.000134282711999475	0.840788617813491
PTPN20B	NA	NA	NA	NA	0	NA	NA
FAM25C	NA	NA	NA	NA	0	NA	NA
FRMPD2	0.95	0.994628353600417	8	0.160993398219767	1	0.00254103820163852	0.381906764422669
MAPK8	NA	NA	NA	NA	0	NA	NA
ARHGAP22	NA	NA	NA	NA	0	NA	NA
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	0.95	0.966236764798077	14	0.126578913899481	10	0.0309396360157941	0.0021180856488742
VSTM4	NA	NA	NA	NA	0	NA	NA
FAM170B	0.95	0.99710299838609	5	0.168514559960458	1	0.000275822008587737	0.773410452487724
C10orf128	NA	NA	NA	NA	0	NA	NA
C10orf71	0.95	0.981830277828092	11	0.140524874361101	6	0.0153783829663447	0.0309249783374135
DRGX	0.95	0.999543467077936	7	0.168513504799209	2	0.000184896285971249	0.813645618558425
ERCC6	0.95	1.00326253396982	6	0.170856661580499	6	0.000135720262530991	0.83995008088734
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	0.95	1.00702068045493	8	0.140338009610506	7	3.58229397327116e-08	0.997382163997519
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	0.95	1.0033463770779	9	0.135809029215469	9	0.000646545036560912	0.659320622528975
PARG	0.95	1.00266757156217	3	0.177470022579024	5	0.00300810871326525	0.341364389671662
FAM21D	0.95	0.984538017684773	10	0.141692141099345	6	0.0122206818879661	0.0545774205584375
AGAP8	NA	NA	NA	NA	0	NA	NA
TIMM23B	NA	NA	NA	NA	0	NA	NA
AGAP7	NA	NA	NA	NA	0	NA	NA
MSMB	0.95	0.995576722699844	4	0.176797136355266	1	0.00112713042169146	0.560468184855237
NCOA4	NA	NA	NA	NA	0	NA	NA
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	0.95	0.995892178088994	9	0.158022017383771	3	0.0017480986189672	0.468393155858389
FAM21A	0.95	0.991579989717404	10	0.153243762879719	7	0.00605347028713	0.176766695590725
ASAH2	0.95	0.993454234404072	15	0.11373795923389	17	0.00737843475824316	0.135753514408352
SGMS1	0.95	0.983116489229243	13	0.141638713221702	8	0.0136734466083208	0.0419496556593134
AC069547.1	0.95	0.992949006652488	6	0.165690303676749	2	0.00378198068854098	0.28593948644463
AC069547.2	0.95	0.980689984285265	16	0.138823539533363	3	0.0167068099857093	0.024444351747113
ASAH2B	0.95	0.985677576919219	19	0.107026386416357	23	0.0153496965778753	0.0310830930814181
A1CF	NA	NA	NA	NA	0	NA	NA
PRKG1	0.95	1.01364633125348	9	0.142550011230435	11	2.98130728360766e-06	0.976121807332055
CSTF2T	0.95	0.998981410258722	4	0.198394904384192	1	2.31343846222039e-06	0.978965048735763
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	NA	NA	NA	NA	0	NA	NA
PCDH15	0.95	0.990148656820328	7	0.172037873495249	3	0.00668082099258068	0.155820292413465
MTRNR2L5	NA	NA	NA	NA	0	NA	NA
ZWINT	NA	NA	NA	NA	0	NA	NA
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	NA	NA	NA	NA	0	NA	NA
UBE2D1	0.95	0.993250610134247	11	0.126251687791304	15	0.00581620807169161	0.185515479045293
TFAM	0.95	0.998387250093307	8	0.173565814586334	2	0.000427630626103665	0.719960378827176
BICC1	0.95	1.00364700103113	7	0.169722783579349	5	9.42977276835264e-05	0.866317005379387
PHYHIPL	0.95	1.00402527103938	15	0.107762001081969	27	0.00545239060450474	0.199923945570923
FAM13C	0.95	0.985924094229748	10	0.161106670092919	6	0.0108313170900728	0.0704469445321977
SLC16A9	0.95	1.00196041507786	7	0.150762261966096	5	0.000228300040584245	0.793368394879396
CCDC6	NA	NA	NA	NA	0	NA	NA
C10orf40	0.95	0.978301680929716	15	0.119397421830104	16	0.0191415347314307	0.0159550707686634
ANK3	NA	NA	NA	NA	0	NA	NA
CDK1	NA	NA	NA	NA	0	NA	NA
RHOBTB1	0.95	0.979016236365078	16	0.119396428370519	18	0.0212420439190673	0.0110825365518334
TMEM26	NA	NA	NA	NA	0	NA	NA
C10orf107	0.95	0.992700144453941	11	0.120865186185011	15	0.00803326377315624	0.11950852199288
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	NA	NA	NA	NA	0	NA	NA
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	0.95	0.999724501547815	2	0.203753145741875	1	0.000617287210507972	0.666644425438946
JMJD1C	NA	NA	NA	NA	0	NA	NA
REEP3	0.95	0.999972956646515	4	0.162792587787201	1	0.00129829401093974	0.532093717654731
CTNNA3	NA	NA	NA	NA	0	NA	NA
LRRTM3	NA	NA	NA	NA	0	NA	NA
DNAJC12	NA	NA	NA	NA	0	NA	NA
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	0.95	1.00083607631549	4	0.195270358118923	1	0.000262813663054443	0.778676286776982
MYPN	0.95	0.991456158703677	12	0.140910323688683	9	0.00656262419717606	0.159540867506274
ATOH7	NA	NA	NA	NA	0	NA	NA
PBLD	0.95	1.00135940579088	9	0.142987268176677	5	0.000146981338745568	0.833535417086715
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	NA	NA	NA	NA	0	NA	NA
DNA2	0.95	0.984012001909177	9	0.157230591530936	1	0.0151316814449817	0.0323125046626966
SLC25A16	NA	NA	NA	NA	0	NA	NA
TET1	NA	NA	NA	NA	0	NA	NA
CCAR1	0.95	0.990799341955965	10	0.150050322992351	4	0.00615397465051432	0.173204469361759
STOX1	0.95	1.00132262567989	4	0.200430377913011	1	0.00209458818990851	0.427324166337165
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	0.95	1.00053373490261	3	0.171601309214755	3	0.000965582078602316	0.590029608304895
KIAA1279	NA	NA	NA	NA	0	NA	NA
SRGN	NA	NA	NA	NA	0	NA	NA
VPS26A	0.95	1.00049112940922	2	0.199999198118426	1	0.00303119987500087	0.339515344659111
SUPV3L1	0.95	1.00328531691675	6	0.186219607574786	3	0.00052014908755976	0.692543478905828
HKDC1	0.95	1.00215462558468	8	0.154481731151292	5	4.71160092316606e-05	0.905282965673034
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	0.95	1.00331755419505	11	0.123491550183385	24	0.00368555607411393	0.292178130797552
TSPAN15	NA	NA	NA	NA	0	NA	NA
NEUROG3	0.95	1.00609082654983	3	0.192307001336562	2	0.0161031138972014	0.0271950020027083
C10orf35	NA	NA	NA	NA	0	NA	NA
RP11-242G20.1	NA	NA	NA	NA	0	NA	NA
COL13A1	NA	NA	NA	NA	0	NA	NA
H2AFY2	0.95	0.998986213884479	3	0.197309672355382	2	0.000299327676900048	0.764226030034578
AIFM2	0.95	1.00337601673485	5	0.171806602555255	3	0.00149285129323026	0.502839851266701
TYSND1	NA	NA	NA	NA	0	NA	NA
SAR1A	NA	NA	NA	NA	0	NA	NA
PPA1	0.95	0.999706533882654	4	0.194061147668481	1	0.000468252415686592	0.707543475288072
NPFFR1	0.95	1.00137286636218	4	0.202501947074858	4	0.000162192863377077	0.825265203172522
LRRC20	0.95	1.00249992901468	8	0.159611515498109	10	0.000552180808621826	0.683712745221158
EIF4EBP2	0.95	0.99792689339176	12	0.134928354887782	18	0.00614944135347696	0.173363361809286
NODAL	0.95	0.999740787162652	6	0.173866287747577	5	0.000100835629614301	0.861805230810895
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	0.95	0.996585471726814	7	0.171172407452897	2	0.00105707177723318	0.572921566960272
ADAMTS14	NA	NA	NA	NA	0	NA	NA
TBATA	0.95	0.985313866919591	9	0.157455260079348	6	0.0114262664791716	0.0631229195806289
SGPL1	0.95	0.985023063979164	9	0.165678211476218	3	0.0118313808405377	0.0586010747001054
PCBD1	0.95	0.987417454418098	16	0.11747486121731	29	0.0160227564171961	0.0275845536389311
UNC5B	NA	NA	NA	NA	0	NA	NA
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	0.95	0.999458542839361	5	0.176388638686823	4	4.18432808357443e-05	0.910716620210323
C10orf105	NA	NA	NA	NA	0	NA	NA
C10orf54	NA	NA	NA	NA	0	NA	NA
PSAP	0.95	0.922085198732174	26	0.0710985140570598	62	0.0820088457044436	3.9607116765302e-07
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	NA	NA	NA	NA	0	NA	NA
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	NA	NA	NA	NA	0	NA	NA
DDIT4	0.95	0.987431355712225	12	0.123883338291511	20	0.0107851414841188	0.071052011656417
DNAJB12	0.95	0.979599790648097	13	0.136047308435907	12	0.0184844946130539	0.0178930369947958
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	NA	NA	NA	NA	0	NA	NA
OIT3	0.95	0.974400013232568	15	0.112974002548275	9	0.0225624419725204	0.00882599783068794
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	NA	NA	NA	NA	0	NA	NA
NUDT13	NA	NA	NA	NA	0	NA	NA
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	0.95	1.01200550775247	3	0.173656045615252	2	0.0125245755583559	0.0516393581925235
DNAJC9	NA	NA	NA	NA	0	NA	NA
MRPS16	0.95	0.994909445659634	14	0.112424311828244	28	0.00584016200227615	0.184609892994023
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	NA	NA	NA	NA	0	NA	NA
PPP3CB	NA	NA	NA	NA	0	NA	NA
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	NA	NA	NA	NA	0	NA	NA
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.95	0.999135904392034	12	0.113914340347639	13	0.00228290926527549	0.407255076034038
SEC24C	0.95	0.992285109007838	10	0.136746961853276	9	0.00465002797269184	0.236623944194222
FUT11	NA	NA	NA	NA	0	NA	NA
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	NA	NA	NA	NA	0	NA	NA
NDST2	NA	NA	NA	NA	0	NA	NA
CAMK2G	NA	NA	NA	NA	0	NA	NA
PLAU	NA	NA	NA	NA	0	NA	NA
C10orf55	0.95	0.995410654619323	12	0.100373314587	9	0.00455728115584562	0.241366392374121
VCL	0.95	0.981648734702745	11	0.142226823779422	3	0.0152253960952789	0.0317779677146922
AP3M1	NA	NA	NA	NA	0	NA	NA
ADK	0.95	0.98850961577752	13	0.137456711856197	3	0.00900729142300754	0.0991624871208726
KAT6B	NA	NA	NA	NA	0	NA	NA
DUPD1	NA	NA	NA	NA	0	NA	NA
DUSP13	0.95	0.964100789908194	18	0.10729581457503	19	0.0328799938382533	0.00152630726737103
SAMD8	0.95	1.00645641291743	3	0.194844990052773	2	0.0103260650473969	0.0773784042575596
VDAC2	NA	NA	NA	NA	0	NA	NA
COMTD1	NA	NA	NA	NA	0	NA	NA
ZNF503	0.95	0.950783404228676	16	0.13831236224143	7	0.0503791531800551	8.10464136825586e-05
C10orf11	0.95	1.00281782802401	2	0.183664329844224	1	0.0122821999720257	0.0539687502943509
KCNMA1	NA	NA	NA	NA	0	NA	NA
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	NA	NA	NA	NA	0	NA	NA
POLR3A	0.95	0.999951514670115	13	0.109472008031261	25	0.00675120129062076	0.153651529664077
RPS24	0.95	1.00167513732006	16	0.117836224115495	25	0.00481441809415138	0.228491143476885
ZMIZ1	NA	NA	NA	NA	0	NA	NA
PPIF	NA	NA	NA	NA	0	NA	NA
ZCCHC24	NA	NA	NA	NA	0	NA	NA
AL133481.1	NA	NA	NA	NA	0	NA	NA
EIF5AL1	0.95	0.972798922999809	16	0.128575801291236	14	0.0249687192501529	0.0058420194965572
SFTPA2	NA	NA	NA	NA	0	NA	NA
SFTPA1	0.95	0.984605974091316	14	0.134576619333791	11	0.0130736702901425	0.046744606021706
NUTM2B	NA	NA	NA	NA	0	NA	NA
NUTM2E	0.95	0.994716283947956	10	0.13924850340635	7	0.00433991211416067	0.252941384335601
SFTPD	0.95	0.98259166205456	15	0.111716394010012	26	0.0167756454105039	0.0241495062693335
TMEM254	0.95	0.999493430840966	5	0.176645625736948	3	2.36237804926444e-07	0.99327747870174
PLAC9	NA	NA	NA	NA	0	NA	NA
ANXA11	NA	NA	NA	NA	0	NA	NA
AL359195.1	0.95	0.988237904073066	8	0.162741154427331	2	0.00931425925955526	0.0935582271818806
MAT1A	NA	NA	NA	NA	0	NA	NA
DYDC1	0.95	1.00432198796877	3	0.193353885747946	1	0.00677668651316761	0.15287462624567
DYDC2	NA	NA	NA	NA	0	NA	NA
FAM213A	NA	NA	NA	NA	0	NA	NA
TSPAN14	NA	NA	NA	NA	0	NA	NA
