gene	alpha	cvm	lambda.iteration	lambda.min	n.snps	R2	pval
ST8SIA6	NA	NA	NA	NA	0	NA	NA
PTPLA	NA	NA	NA	NA	0	NA	NA
STAM	NA	NA	NA	NA	0	NA	NA
TMEM236	NA	NA	NA	NA	0	NA	NA
MRC1L1	0.95	0.988232994373359	7	0.18710082850506	1	0.00946512237976199	0.0936624772628173
TMEM236	0.95	1.00425322268145	9	0.150191287020577	5	0.000327142879593149	0.755842572307742
MRC1	NA	NA	NA	NA	0	NA	NA
SLC39A12	0.95	0.998544997082031	2	0.182688845710679	3	4.49546994343772e-05	0.908240542242182
CACNB2	NA	NA	NA	NA	0	NA	NA
NSUN6	NA	NA	NA	NA	0	NA	NA
ARL5B	0.95	0.982509864648486	25	0.0714587485675935	66	0.0380023954373697	0.000715428977774847
C10orf112	0.95	0.988583641583065	10	0.144792342922167	12	0.00862569618702906	0.109601590040436
PLXDC2	0.95	1.00666085734773	6	0.178421921536923	4	0.00181361231527219	0.463924396106056
NEBL	NA	NA	NA	NA	0	NA	NA
C10orf113	NA	NA	NA	NA	0	NA	NA
CASC10	0.95	1.00511069425144	7	0.141924615598619	4	0.00036280359552354	0.743322275629472
SKIDA1	0.95	1.00143485763476	12	0.110191853076714	25	0.00430651227133972	0.258770076274858
MLLT10	0.95	0.987396035754416	19	0.107359891357448	25	0.0152309348165823	0.0332009906832748
DNAJC1	NA	NA	NA	NA	0	NA	NA
EBLN1	NA	NA	NA	NA	0	NA	NA
COMMD3	NA	NA	NA	NA	0	NA	NA
BMI1	NA	NA	NA	NA	0	NA	NA
SPAG6	NA	NA	NA	NA	0	NA	NA
PIP4K2A	0.95	1.00318974028182	8	0.138702081531178	5	1.52601054864877e-06	0.983057971436928
ARMC3	NA	NA	NA	NA	0	NA	NA
MSRB2	NA	NA	NA	NA	0	NA	NA
PTF1A	NA	NA	NA	NA	0	NA	NA
C10orf115	NA	NA	NA	NA	0	NA	NA
C10orf67	0.95	1.0088816839146	2	0.209667626427934	1	0.0214037989967535	0.0114537649051076
OTUD1	NA	NA	NA	NA	0	NA	NA
KIAA1217	NA	NA	NA	NA	0	NA	NA
AL353583.1	NA	NA	NA	NA	0	NA	NA
ARHGAP21	0.95	0.997773549325467	11	0.148552286732394	10	0.0027669857439388	0.365537377459491
PRTFDC1	NA	NA	NA	NA	0	NA	NA
ENKUR	NA	NA	NA	NA	0	NA	NA
THNSL1	NA	NA	NA	NA	0	NA	NA
GPR158	0.95	0.995266227761406	9	0.155731033329596	9	0.00333085783672579	0.320743268790494
MYO3A	NA	NA	NA	NA	0	NA	NA
GAD2	NA	NA	NA	NA	0	NA	NA
APBB1IP	0.95	1.00297364347168	16	0.112441008218185	24	0.00657502747797494	0.162657910137296
PDSS1	0.95	0.993130206732343	15	0.125603537460512	14	0.00959308387153342	0.0914621430208075
ABI1	0.95	0.999209442410151	9	0.15184980651113	5	0.00161969178276054	0.488872112066659
ANKRD26	0.95	0.995582501933501	5	0.185097396523606	1	0.00127619808127313	0.539020601334407
YME1L1	0.95	1.00552399190873	3	0.181651715076881	3	0.00660897047305471	0.161573491269415
MASTL	NA	NA	NA	NA	0	NA	NA
ACBD5	NA	NA	NA	NA	0	NA	NA
PTCHD3	0.95	0.993747254039354	7	0.182079043196649	2	0.00368426202710038	0.296313501092884
RAB18	0.95	0.972963798362245	21	0.0985555490782794	25	0.0263143329778411	0.0049982658926583
MKX	NA	NA	NA	NA	0	NA	NA
ARMC4	NA	NA	NA	NA	0	NA	NA
MPP7	NA	NA	NA	NA	0	NA	NA
WAC	NA	NA	NA	NA	0	NA	NA
BAMBI	NA	NA	NA	NA	0	NA	NA
C10orf126	0.95	1.00386930260667	12	0.128586657815063	14	0.00334954314666272	0.319387441530406
LYZL1	0.95	1.00471294931283	8	0.168232175221297	6	1.83113616511931e-06	0.981441602653627
SVIL	0.95	1.00409984127494	7	0.173581027410701	5	0.000664203874681372	0.657693286291676
KIAA1462	NA	NA	NA	NA	0	NA	NA
MTPAP	0.95	1.00111452086591	2	0.176073130846308	1	0.0022213233970812	0.417574167276596
MAP3K8	0.95	0.998343018835928	4	0.182758601575287	4	1.31869457994632e-05	0.950225068266207
LYZL2	NA	NA	NA	NA	0	NA	NA
ZNF438	NA	NA	NA	NA	0	NA	NA
ZEB1	NA	NA	NA	NA	0	NA	NA
ARHGAP12	NA	NA	NA	NA	0	NA	NA
KIF5B	NA	NA	NA	NA	0	NA	NA
EPC1	NA	NA	NA	NA	0	NA	NA
CCDC7	NA	NA	NA	NA	0	NA	NA
C10orf68	NA	NA	NA	NA	0	NA	NA
ITGB1	NA	NA	NA	NA	0	NA	NA
NRP1	NA	NA	NA	NA	0	NA	NA
PARD3	NA	NA	NA	NA	0	NA	NA
CUL2	0.95	0.999191484417142	5	0.164793765839744	3	3.4329356701761e-05	0.919772753303237
CREM	0.95	1.0032136007713	4	0.181670786875925	3	0.00129062986235453	0.536733209984762
CCNY	NA	NA	NA	NA	0	NA	NA
GJD4	NA	NA	NA	NA	0	NA	NA
FZD8	0.95	0.999551086943897	12	0.12531532552566	14	0.00419504726341679	0.265038548397974
NAMPTL	0.95	0.968434261792851	21	0.077587288690518	44	0.0378619247058992	0.00073223707600817
ANKRD30A	0.95	0.963041265815991	17	0.0981856664777266	22	0.034449977010069	0.00128808811603146
ZNF248	NA	NA	NA	NA	0	NA	NA
ZNF25	NA	NA	NA	NA	0	NA	NA
ZNF33A	0.95	0.990779907792103	24	0.0565563094375259	26	0.0218321466033878	0.0106494514248017
ZNF37A	NA	NA	NA	NA	0	NA	NA
AL133216.1	NA	NA	NA	NA	0	NA	NA
ZNF33B	0.95	0.994307210817627	13	0.108952642825239	14	0.00790773054883355	0.125602639532165
BMS1	0.95	0.99665891063789	10	0.117992995845979	8	0.00328792575159505	0.323887216335629
RET	0.95	1.00338921697571	6	0.17667803482798	3	0.000685022693090055	0.652715344179337
CSGALNACT2	0.95	1.00439430910297	4	0.177393472498486	1	0.00533470382603289	0.208670218526988
RASGEF1A	0.95	1.00211560018758	4	0.168582705201718	1	0.00286957209253488	0.356784674493609
FXYD4	NA	NA	NA	NA	0	NA	NA
HNRNPF	0.95	0.994243636699578	18	0.0907450364725357	36	0.0154676227177769	0.0318525227899658
ZNF487	NA	NA	NA	NA	0	NA	NA
ZNF239	0.95	1.00050435340652	11	0.125302014983513	19	0.00299659712554544	0.346339023099666
ZNF485	0.95	0.995414864777693	6	0.179950109118674	3	0.00207562346266063	0.433291240770049
ZNF32	0.95	0.997816841696503	6	0.175405985581256	3	0.000410053388710487	0.727741142155471
CXCL12	0.95	0.975220607473271	13	0.122240218870405	18	0.0216743179424319	0.0109388823983547
TMEM72	0.95	0.997598969684828	8	0.174647191041158	4	0.00107366030899796	0.573151659674032
RASSF4	NA	NA	NA	NA	0	NA	NA
C10orf10	0.95	0.998610710705289	6	0.153238797127053	5	0.000487574797487758	0.704225204403035
C10orf25	0.95	0.981992320453624	13	0.129284622243423	7	0.0147123103487551	0.0363672409407091
ZNF22	NA	NA	NA	NA	0	NA	NA
OR13A1	NA	NA	NA	NA	0	NA	NA
ALOX5	0.95	0.979178913387328	11	0.12718548253098	8	0.0175696572731023	0.0220986009054013
MARCH8	NA	NA	NA	NA	0	NA	NA
ZFAND4	NA	NA	NA	NA	0	NA	NA
FAM21C	NA	NA	NA	NA	0	NA	NA
FAM25E	NA	NA	NA	NA	0	NA	NA
AGAP4	0.95	1.00952286187179	12	0.112496975404186	9	1.17002017341056e-05	0.953111443723956
PTPN20A	0.95	1.00100422300976	9	0.125508304892419	5	0.000321935907143874	0.757732399264704
SYT15	NA	NA	NA	NA	0	NA	NA
GPRIN2	0.95	0.996820454018982	8	0.147984228812101	4	0.0011352647944092	0.56234405272246
NPY4R	NA	NA	NA	NA	0	NA	NA
ANXA8L1	NA	NA	NA	NA	0	NA	NA
FAM25B	0.95	0.99472542434582	5	0.143806015319901	3	0.0024994997481981	0.389812085100931
AGAP10	0.95	1.00137919172852	7	0.0967961525585114	10	0.00248779757417641	0.390925461398477
ANTXRL	0.95	1.0071416536134	6	0.1676740430934	4	0.000940820920844114	0.59792037256127
ANXA8L2	NA	NA	NA	NA	0	NA	NA
AL603965.1	NA	NA	NA	NA	0	NA	NA
FAM21B	NA	NA	NA	NA	0	NA	NA
ASAH2C	NA	NA	NA	NA	0	NA	NA
AGAP9	NA	NA	NA	NA	0	NA	NA
FAM25G	NA	NA	NA	NA	0	NA	NA
ANXA8	0.95	1.00536345391586	4	0.167059365622744	1	0.00878284588298558	0.106406126950221
ZNF488	0.95	0.991253046555271	9	0.157545137056892	1	0.00542306685939365	0.204930814743383
RBP3	NA	NA	NA	NA	0	NA	NA
GDF2	NA	NA	NA	NA	0	NA	NA
GDF10	0.95	0.959374603417591	15	0.1493236928249	3	0.0421038454349811	0.00036345360665108
PTPN20B	NA	NA	NA	NA	0	NA	NA
FAM25C	0.95	0.997956617933297	3	0.193491727088041	2	0.000158972983278711	0.828403617078235
FRMPD2	NA	NA	NA	NA	0	NA	NA
MAPK8	0.95	0.998107082327585	11	0.168420433865898	4	0.0029013815086245	0.354129089766749
ARHGAP22	0.95	1.00692612628608	15	0.10244669590249	29	0.00903950312223504	0.10140369147318
WDFY4	NA	NA	NA	NA	0	NA	NA
LRRC18	0.95	1.00359533813615	9	0.147465652113124	11	0.000370388669097826	0.740748012316565
VSTM4	0.95	1.00335763157962	12	0.125297676678695	17	0.00203707352612858	0.437599051379064
FAM170B	0.95	0.990611799718979	9	0.167200108958679	4	0.00607498475710003	0.179635493610962
C10orf128	NA	NA	NA	NA	0	NA	NA
C10orf71	0.95	1.00015291030259	4	0.180410730968278	1	0.00205805707762992	0.435246180009622
DRGX	NA	NA	NA	NA	0	NA	NA
ERCC6	0.95	0.998864453959562	5	0.165793040836252	1	2.61610237392072e-05	0.929936787641756
CHAT	NA	NA	NA	NA	0	NA	NA
SLC18A3	0.95	1.00387406269189	13	0.150314643486708	7	0.0013078366837339	0.534028936252497
C10orf53	NA	NA	NA	NA	0	NA	NA
OGDHL	NA	NA	NA	NA	0	NA	NA
PARG	0.95	1.00000915527861	8	0.158635907275695	3	0.000173140089189565	0.82104421933873
FAM21D	NA	NA	NA	NA	0	NA	NA
AGAP8	NA	NA	NA	NA	0	NA	NA
TIMM23B	0.95	0.991851281702465	9	0.156344299910355	3	0.00498791868086857	0.22414706032174
AGAP7	0.95	0.99162746264781	7	0.15631761116787	4	0.00519265438907495	0.214851583852154
MSMB	NA	NA	NA	NA	0	NA	NA
NCOA4	NA	NA	NA	NA	0	NA	NA
TIMM23	NA	NA	NA	NA	0	NA	NA
AGAP6	0.95	0.994771778202023	7	0.1524508337651	5	0.00224583021047813	0.415014260231024
FAM21A	0.95	0.958633894270562	20	0.10008763437611	25	0.0385889708990928	0.000649326045031103
ASAH2	NA	NA	NA	NA	0	NA	NA
SGMS1	0.95	0.993806898347553	11	0.143415811689394	8	0.00436208914510661	0.255712901194868
AC069547.1	NA	NA	NA	NA	0	NA	NA
AC069547.2	0.95	0.990716890307127	10	0.141574727242762	9	0.00644178422971196	0.166995554519814
ASAH2B	NA	NA	NA	NA	0	NA	NA
A1CF	0.95	1.00208475130375	7	0.150866594824397	2	4.03505798921144e-05	0.913046714565172
PRKG1	0.95	1.00020942802933	6	0.161747337256409	3	1.11527175932093e-06	0.985516092765963
CSTF2T	0.95	0.990386786269674	10	0.145325706507604	7	0.00658159795912121	0.16244735119386
DKK1	NA	NA	NA	NA	0	NA	NA
MBL2	0.95	0.97430929074154	14	0.126300157284652	16	0.0231624864668367	0.0084996082266055
PCDH15	NA	NA	NA	NA	0	NA	NA
MTRNR2L5	NA	NA	NA	NA	0	NA	NA
ZWINT	NA	NA	NA	NA	0	NA	NA
IPMK	NA	NA	NA	NA	0	NA	NA
CISD1	NA	NA	NA	NA	0	NA	NA
UBE2D1	NA	NA	NA	NA	0	NA	NA
TFAM	0.95	0.988494752332512	11	0.139976959193463	10	0.00917605644490677	0.0988469630762702
BICC1	NA	NA	NA	NA	0	NA	NA
PHYHIPL	0.95	1.00386476730522	5	0.177966502538537	1	0.00336012075236728	0.31862324596846
FAM13C	0.95	1.0044035431244	4	0.175690900005503	1	0.00545796275140339	0.20347580025873
SLC16A9	0.95	0.988864779191949	10	0.147071444712881	4	0.00808141610858893	0.121508631768271
CCDC6	0.95	0.98037810560226	13	0.118514612359512	15	0.0166743334157496	0.0258081549924513
C10orf40	0.95	1.00689533940166	2	0.192009146288189	2	0.0175025254007636	0.0223566457382447
ANK3	0.95	1.00510874797397	4	0.210224514892484	1	0.00469434600678559	0.238329401463406
CDK1	NA	NA	NA	NA	0	NA	NA
RHOBTB1	0.95	0.998609186145069	6	0.177625846358861	1	2.65111813957364e-06	0.977670590335559
TMEM26	0.95	0.997689222156221	22	0.0877314267681158	38	0.0158613423852706	0.029733871082706
C10orf107	NA	NA	NA	NA	0	NA	NA
ARID5B	NA	NA	NA	NA	0	NA	NA
RTKN2	NA	NA	NA	NA	0	NA	NA
ZNF365	0.95	1.00213153497676	4	0.183833027347462	2	0.00229228905669225	0.410224438341813
ADO	NA	NA	NA	NA	0	NA	NA
EGR2	NA	NA	NA	NA	0	NA	NA
NRBF2	NA	NA	NA	NA	0	NA	NA
JMJD1C	NA	NA	NA	NA	0	NA	NA
REEP3	0.95	1.00087597993376	10	0.156620335770096	8	0.00233310293126436	0.406083221402284
CTNNA3	0.95	1.00038288936462	19	0.0855971579954848	62	0.0177935213073822	0.0212600517567254
LRRTM3	NA	NA	NA	NA	0	NA	NA
DNAJC12	NA	NA	NA	NA	0	NA	NA
SIRT1	NA	NA	NA	NA	0	NA	NA
HERC4	NA	NA	NA	NA	0	NA	NA
MYPN	NA	NA	NA	NA	0	NA	NA
ATOH7	0.95	0.987965334437896	7	0.159697528164462	1	0.0126841309180677	0.0521127043653945
PBLD	NA	NA	NA	NA	0	NA	NA
HNRNPH3	NA	NA	NA	NA	0	NA	NA
RUFY2	0.95	1.0070343346015	2	0.202448781689685	1	0.0184595101708132	0.0189537008372372
DNA2	NA	NA	NA	NA	0	NA	NA
SLC25A16	NA	NA	NA	NA	0	NA	NA
TET1	0.95	0.997136985921276	9	0.147318222175937	6	0.00235938773369843	0.403448428023661
CCAR1	0.95	0.99101302742377	18	0.102395855452069	26	0.0160971279243356	0.0285355047087278
STOX1	0.95	0.99998113203937	4	0.186901081808579	1	0.00082715984757186	0.620955241754111
DDX50	NA	NA	NA	NA	0	NA	NA
DDX21	0.95	1.01085604418268	4	0.196099424301988	1	0.0114654680292595	0.0648956374480134
KIAA1279	0.95	1.01637862073262	3	0.174793871785157	4	0.0265024012581768	0.00484301032949461
SRGN	NA	NA	NA	NA	0	NA	NA
VPS26A	0.95	0.999620738909207	6	0.187693976955334	1	3.09381408318694e-05	0.923825741206144
SUPV3L1	0.95	1.00242819054518	7	0.16573795301594	5	1.28222590996092e-05	0.950917283206953
HKDC1	NA	NA	NA	NA	0	NA	NA
HK1	NA	NA	NA	NA	0	NA	NA
TACR2	NA	NA	NA	NA	0	NA	NA
TSPAN15	0.95	0.999578999942918	4	0.21064608142312	2	3.38373741029319e-05	0.920347788608874
NEUROG3	NA	NA	NA	NA	0	NA	NA
C10orf35	0.95	0.985197299354287	9	0.172492942455563	8	0.0114925639862266	0.0645779002478345
COL13A1	0.95	0.999036901821127	4	0.179838965193708	3	0.000137657628421345	0.840155529740074
H2AFY2	0.95	1.00840367062066	2	0.208083077951168	1	0.0282631650380947	0.00360633396602478
AIFM2	NA	NA	NA	NA	0	NA	NA
TYSND1	0.95	1.00164450771577	3	0.196777779470312	1	0.00530286269357552	0.210037344900356
SAR1A	NA	NA	NA	NA	0	NA	NA
PPA1	NA	NA	NA	NA	0	NA	NA
NPFFR1	NA	NA	NA	NA	0	NA	NA
LRRC20	NA	NA	NA	NA	0	NA	NA
EIF4EBP2	0.95	0.998595999619806	6	0.17464560634912	4	8.84325372615565e-05	0.871575913596339
NODAL	0.95	1.00830875681689	10	0.129646938794371	21	0.00219436089372133	0.420417719380591
PALD1	NA	NA	NA	NA	0	NA	NA
PRF1	NA	NA	NA	NA	0	NA	NA
ADAMTS14	NA	NA	NA	NA	0	NA	NA
TBATA	NA	NA	NA	NA	0	NA	NA
SGPL1	NA	NA	NA	NA	0	NA	NA
PCBD1	0.95	1.00733287992121	4	0.181004410150888	4	0.00619864719649948	0.175255391433368
UNC5B	0.95	0.978537390114349	9	0.189162842552183	3	0.0226540865854089	0.00926350438151108
SLC29A3	NA	NA	NA	NA	0	NA	NA
CDH23	0.95	0.973970699362581	12	0.147127365501777	7	0.0230718496372059	0.00863094162552588
C10orf105	0.95	0.982539753470508	13	0.138712906666668	14	0.0152804882791676	0.032913847423569
C10orf54	NA	NA	NA	NA	0	NA	NA
PSAP	0.95	1.00699632479472	9	0.155673291643185	8	7.80273252022208e-05	0.879306323004559
CHST3	NA	NA	NA	NA	0	NA	NA
SPOCK2	0.95	1.00593006327401	3	0.181965122454702	1	0.0106812614328064	0.0748510759660884
ASCC1	NA	NA	NA	NA	0	NA	NA
ANAPC16	0.95	1.00132323326879	16	0.104606249071956	25	0.00864883040060074	0.109124668344951
DDIT4	0.95	0.997029895850666	6	0.188612108671334	2	0.000632049188254903	0.665568292616383
DNAJB12	NA	NA	NA	NA	0	NA	NA
MICU1	NA	NA	NA	NA	0	NA	NA
MCU	NA	NA	NA	NA	0	NA	NA
OIT3	NA	NA	NA	NA	0	NA	NA
PLA2G12B	NA	NA	NA	NA	0	NA	NA
P4HA1	0.95	1.00013429375944	7	0.155353759084442	4	6.3529836966542e-05	0.891017265693412
NUDT13	0.95	1.00688474619487	7	0.128159221219533	5	0.00295129733071561	0.35001591629073
ECD	NA	NA	NA	NA	0	NA	NA
FAM149B1	0.95	0.994130606015033	12	0.132481421272864	4	0.00402578428117572	0.274921941001925
DNAJC9	0.95	0.992248064740948	13	0.124659649480891	4	0.00480178984415786	0.233017066421535
MRPS16	NA	NA	NA	NA	0	NA	NA
TTC18	NA	NA	NA	NA	0	NA	NA
ANXA7	NA	NA	NA	NA	0	NA	NA
MSS51	0.95	0.995923191930419	6	0.163265936585559	1	0.00109945507463089	0.568577630896106
PPP3CB	NA	NA	NA	NA	0	NA	NA
USP54	NA	NA	NA	NA	0	NA	NA
MYOZ1	0.95	1.00229482748022	7	0.12632689311552	4	0.0003950304004653	0.732581265413081
SYNPO2L	NA	NA	NA	NA	0	NA	NA
AGAP5	0.95	0.993381750963886	7	0.162668644236402	1	0.00330688962313308	0.322493507381682
SEC24C	NA	NA	NA	NA	0	NA	NA
FUT11	0.95	1.00187841611887	5	0.149226581106888	4	0.000569253007375287	0.681660694251534
CHCHD1	NA	NA	NA	NA	0	NA	NA
ZSWIM8	NA	NA	NA	NA	0	NA	NA
NDST2	0.95	0.963403372360931	23	0.0952634738256231	10	0.0336777186148759	0.00146409357882227
CAMK2G	0.95	1.00733953697044	6	0.142058728658498	2	0.00452967680181745	0.246758519725107
PLAU	NA	NA	NA	NA	0	NA	NA
C10orf55	NA	NA	NA	NA	0	NA	NA
VCL	0.95	1.00248508094741	5	0.148506366903477	5	0.000477251707292833	0.70722775791117
AP3M1	NA	NA	NA	NA	0	NA	NA
ADK	NA	NA	NA	NA	0	NA	NA
KAT6B	0.95	0.997605888346511	7	0.143800701918832	11	0.00188324332162913	0.455461802721865
DUPD1	0.95	0.979883012428044	16	0.0918942447720884	24	0.0189060025941041	0.0175528688096158
DUSP13	NA	NA	NA	NA	0	NA	NA
SAMD8	NA	NA	NA	NA	0	NA	NA
VDAC2	NA	NA	NA	NA	0	NA	NA
COMTD1	0.95	0.998644364657909	11	0.135439538842756	12	0.00276837924912783	0.365416512002631
ZNF503	NA	NA	NA	NA	0	NA	NA
C10orf11	0.95	0.993688297037494	9	0.163056683862988	5	0.00419687363802452	0.264934334846824
KCNMA1	0.95	1.00226261933677	4	0.190767390698926	1	0.00203430255809399	0.43791120735428
DLG5	NA	NA	NA	NA	0	NA	NA
AL391421.1	NA	NA	NA	NA	0	NA	NA
POLR3A	0.95	1.00181006257834	6	0.189389458863084	4	9.1041392054561e-06	0.958633873683181
RPS24	0.95	0.988516337217329	8	0.152859149694712	5	0.00848943289335931	0.11245742119401
ZMIZ1	0.95	1.00551005906982	7	0.157812975606728	7	3.11696308357963e-06	0.975788671629943
PPIF	NA	NA	NA	NA	0	NA	NA
ZCCHC24	0.95	0.983725445885172	12	0.153275860075195	4	0.0130545862334327	0.0487760422504795
AL133481.1	0.95	1.00031785214093	9	0.154289886653461	4	0.00037609930743277	0.738829131673202
EIF5AL1	0.95	0.994214657123413	24	0.0896228970802628	40	0.0185179831037877	0.0187638996509776
SFTPA2	NA	NA	NA	NA	0	NA	NA
SFTPA1	NA	NA	NA	NA	0	NA	NA
NUTM2B	0.95	1.00078185806785	9	0.143915362287427	11	0.00204300238927131	0.436932290799117
NUTM2E	0.95	0.996447785289375	11	0.151600669373634	2	0.00261613843893949	0.378956808256759
SFTPD	NA	NA	NA	NA	0	NA	NA
TMEM254	0.95	0.994979135153986	6	0.184514747031377	2	0.00191645889819835	0.451510202941939
PLAC9	NA	NA	NA	NA	0	NA	NA
ANXA11	0.95	1.00853389526592	9	0.127064467801265	21	4.66279014288466e-05	0.9065561592484
AL359195.1	0.95	1.00763228290011	2	0.229734470282432	1	0.0137640653312783	0.0429963440204519
MAT1A	0.95	0.996397472253971	13	0.119972504953247	17	0.00549126411221656	0.202098561423382
DYDC1	0.95	0.996226530206252	9	0.139274375348869	8	0.00275009088071966	0.367007160378158
DYDC2	NA	NA	NA	NA	0	NA	NA
